date;ru_exchange;ru_exchange_rate_h1;ru_exchange_rate_h12;ru_gap;ru_gdp;ru_gdp_log;ru_inflation;ru_interest;ru_m1;ru_m1_log;ru_inflation_rate;us_gap;us_gdp;us_gdp_log;us_inflation;us_interest;us_m1;us_m1_log;us_inflation_rate;vix;ru_interest_lag;us_interest_lag;ru_exchange_log;ru_inflation_log;us_inflation_log;diff_inflation_rate;diff_gap;real_exchange_rate;diff_interest_lag;diff_interest;diff_m1;diff_gdp
2013-10-01;32,0613;3,46471365313024e-02;0,302678400745448606;1,015938599544045;20104347,10000014;16,8164466232774;123,51600;5,50;6419000000000;29,4902834582582;5,70040198378230e-03;0,992869661909542;4351080,99999941;15,2859348779394;107,1039253767960;0,12;2,61840e+12;28,5935845601334;-2,57528325980527e-03;13,75;5,50;0,11;3,46764969533000;4,81637070233242;4,67379962829275;8,27568524358757e-03;0,023068937634502906;3,32507862129033;5,39;5,38;0,896698898124807;1,530511745337964
2013-11-01;33,1916;-1,40291860545103e-02;0,361856485629152846;1,039541437044753;20915347,64427825;16,8559937844883;124,20770;5,50;6564100000000;29,5126365236534;5,60008419961777e-03;0,996073943696027;4303310,53054603;15,2748951752745;106,8851737287070;0,12;2,60720e+12;28,5892979644698;-2,04242419051792e-03;13,70;5,50;0,12;3,50229683186130;4,82195516435705;4,67175511550960;7,64250839013569e-03;0,043467493348726349;3,35209678301386;5,38;5,38;0,923338559183623;1,581098609213791
2013-12-01;32,7292;7,40503548391791e-02;0,541687717461958762;1,080670973146340;22254360,21668468;16,9180485121727;124,84110;5,50;6985600000000;29,5748720033020;5,09952281541315e-03;0,990425259076179;4255601,56885733;15,2637466892814;106,8760017518480;0,14;2,71570e+12;28,6300708629705;-8,58114978816715e-05;13,72;5,50;0,12;3,48826764580679;4,82704172864220;4,67166930032970;5,18533431329482e-03;0,090245714070161687;3,33289521749430;5,38;5,36;0,944801140331570;1,654301822891329
2014-01-01;35,2448;2,25916370062440e-02;0,670760439442137368;0,974610605399769;17311393,60000071;16,6668754322885;125,57770;5,50;6663100000000;29,5276059576509;5,90030046194712e-03;0,975744620617384;4203939,99999974;15,2515327387553;107,2736069486900;0,12;2,70170e+12;28,6249023204349;3,72024767323542e-03;18,41;5,50;0,14;3,56231800064597;4,83292469049993;4,67538264499686;2,18005278871169e-03;-0,001134015217614803;3,40477595514291;5,36;5,38;0,902703637215978;1,415342693533187
2014-02-01;36,0501;-1,01203587051053e-02;0,530410066816051629;0,965600586955825;18006327,60347209;16,7062337876132;126,45670;5,50;6699900000000;29,5331137168410;6,99965041563910e-03;0,973064907305239;4272673,21079008;15,2677502340021;107,6702949478460;0,13;2,70620e+12;28,6265665527760;3,69790865096697e-03;14,00;5,50;0,12;3,58490963765221;4,83989995708201;4,67907373319274;3,30174176467213e-03;-0,007464320349414688;3,42408341376295;5,38;5,37;0,906547164064996;1,438483553611130
2014-03-01;35,6871;3,13789657042207e-04;0,493627032598211724;0,963181303729340;19134502,19278038;16,7670036609708;127,74660;7,00;6608200000000;29,5193324180330;1,02003294408284e-02;0,985215610996303;4349191,11640841;15,2855004355230;108,3636963983940;0,12;2,77330e+12;28,6510590627906;6,44004412622690e-03;13,88;5,50;0,13;3,57478927894711;4,85004861424823;4,68549312883880;3,76028531460149e-03;-0,022034307266962982;3,41023379353767;5,37;6,88;0,868273355242479;1,481503225447723
2014-04-01;35,6983;-2,73494865947841e-02;0,370410804180413944;0,986576795767476;19044189,40000089;16,7622725946368;128,89630;7,50;6776800000000;29,5445261300638;8,99984813685850e-03;0,986050207720127;4360753,99999939;15,2881555361532;108,7209448970560;0,12;2,80960e+12;28,6640632403872;3,29675445315747e-03;13,41;7,00;0,12;3,57510306860415;4,85900820511113;4,68878446091123;5,70309368370103e-03;0,000526588047348397;3,40487932440425;6,88;7,38;0,880462889676544;1,474117058483536
2014-05-01;34,7352;-3,23172152031392e-02;0,422002338867737414;0,967569592001598;19151503,00928843;16,7678917566358;130,05640;7,50;6763100000000;29,5425024807495;9,00025834721396e-03;0,988491821403164;4408837,41273628;15,2991215874379;109,1006647390230;0,11;2,78220e+12;28,6542630975719;3,49260984005006e-03;11,40;7,50;0,12;3,54775358200937;4,86796820252540;4,69227098575376;5,50764850716390e-03;-0,020922229401566295;3,37205636523773;7,38;7,39;0,888239383177577;1,468770169197855
2014-06-01;33,6306;6,04731376473775e-02;0,501378992906635013;0,984878377276201;20098219,72908074;16,8161417984142;130,86270;7,50;6763500000000;29,5425616234757;6,19961801187796e-03;1,000433587918298;4494270,21256003;15,3183138573253;109,3038240264520;0,11;2,82480e+12;28,6694586815606;1,86212694409305e-03;11,57;7,50;0,11;3,51543636680623;4,87414868196602;4,69413138108880;4,33749106778492e-03;-0,015555210642096529;3,33541906592901;7,39;7,39;0,873102941915072;1,497827941088923
2014-07-01;35,7271;3,31580486822127e-02;0,501468604725112233;0,986103397429671;20544004,19999961;16,8380796899110;131,50400;8,00;6871200000000;29,5583598793984;4,90055607900497e-03;0,997098678723571;4454941,99999973;15,3095245997226;109,2611743340570;0,13;2,84120e+12;28,6752476140701;-3,90193964162511e-04;16,95;7,50;0,11;3,57590950445361;4,87903726940614;4,69374111097916;5,29075004316748e-03;-0,010995281293900483;3,39061334602662;7,39;7,87;0,883112265328361;1,528555090188485
2014-08-01;36,9316;6,43581037975878e-02;0,587802008464795023;0,967051438634713;20540293,46327782;16,8378990497666;131,81960;8,00;6964100000000;29,5717894972949;2,39992699841851e-03;0,998162885037332;4525986,74988410;15,3253461776159;109,0786519945610;0,13;2,79020e+12;28,6571343937804;-1,67051416579100e-03;11,98;8,00;0,13;3,60906755313582;4,88143432117907;4,69206919994871;4,07044116420952e-03;-0,031111446402619647;3,41970243190546;7,87;7,87;0,914655103514445;1,512552872150707
2014-09-01;39,3866;9,69024391420419e-02;0,519809033062018422;0,994527359652688;21335371,68893465;16,8758768960102;132,67640;8,00;6959300000000;29,5711000105043;6,49979214016727e-03;0,994722737023946;4529660,29686568;15,3261575049930;109,1607411874500;0,12;2,83460e+12;28,6729219496792;7,52568824311295e-04;16,31;8,00;0,13;3,67342565693341;4,88791308075928;4,69282148573510;5,74722331585598e-03;-0,000195377371257965;3,47833406190922;7,87;7,88;0,898178060825039;1,549719391017261
2014-10-01;43,3943;9,38252214150066e-02;0,394384835646768295;1,016233925801535;22130452,90000009;16,9124651772494;133,76440;8,00;6907600000000;29,5636433706569;8,20040338749006e-03;1,000238533790990;4531052,00000027;15,3264647000787;108,8864990793630;0,12;2,86500e+12;28,6835894660953;-2,51227781255225e-03;14,03;8,00;0,12;3,77032809607545;4,89608004353221;4,69030604685721;1,07126812000423e-02;0,015995392010545340;3,56455409940045;7,88;7,88;0,880053904561674;1,586000477170629
2014-11-01;47,6629;1,65802045778296e-01;0,329120624897861536;0,974331905786036;21676799,79487199;16,8917531127025;135,47650;9,50;6920000000000;29,5654368855581;1,27993696379605e-02;1,002198413194400;4494660,39282117;15,3184006708248;108,2985753626940;0,13;2,86110e+12;28,6822272821994;-5,39941794106624e-03;13,33;8,00;0,12;3,86415331749045;4,90879819354442;4,68489199937466;1,81987875790267e-02;-0,027866507408364716;3,64024712332070;7,88;9,37;0,883209603358736;1,573352441877727
2014-12-01;56,2584;2,03123076819358e-01;0,258895936197600207;1,057148267380610;23551814,22616355;16,9747134126639;139,02600;17,00;7171500000000;29,6011359536807;2,62001158872573e-02;0,992833619115966;4439979,73768587;15,3061603708137;107,6845115119770;0,15;2,99200e+12;28,7269631760408;-5,67010091001174e-03;19,20;9,50;0,13;4,02995536326875;4,93466096599867;4,67920576241824;3,18702167972691e-02;0,064314648264644059;3,77450015968832;9,37;16,85;0,874172777639899;1,668553041850155
2015-01-01;68,9291;-1,17758735619842e-01;0,086704371945939052;0,963779763662938;18467912,80000072;16,7315453409172;144,37850;17,00;6700300000000;29,5331734174425;3,84999928071008e-02;0,985244796418317;4389973,00000010;15,2948336346908;107,1777597905120;0,16;2,94110e+12;28,7098047769625;-4,70589237346952e-03;20,97;17,00;0,15;4,23307844008811;4,97243832340646;4,67448876247219;4,32058851805703e-02;-0,021465032755379032;3,93512887915384;16,85;16,84;0,823368640479980;1,436711706226388
2015-02-01;61,2718;-4,69033929229452e-02;0,203371684841298084;0,954134836952275;18891100,10935454;16,7542014754397;147,58370;15,00;6671900000000;29,5289257928631;2,21999812991547e-02;0,982519258226543;4447822,17682259;15,3079251358811;107,6432376161110;0,15;2,97960e+12;28,7228101792485;4,34304492376780e-03;13,34;17,00;0,16;4,11531970446827;4,99439547246380;4,67882240359394;1,78569363753869e-02;-0,028384421274267657;3,79974663559841;16,84;14,85;0,806115613614548;1,446276339558603
2015-03-01;58,4643;-1,22902438760756e-01;0,145304091219767173;0,953263561763598;20383849,30734134;16,8302534446335;149,36950;14,00;6540900000000;29,5090958866085;1,21002522636307e-02;0,993442095443684;4528829,80788928;15,3259741435345;108,2839001997200;0,14;3,02390e+12;28,7375685049160;5,95172161110380e-03;15,29;15,00;0,15;4,06841631154532;5,00642310192422;4,68475648367370;6,14853065252685e-03;-0,040178533680085726;3,74674969329480;14,85;13,86;0,771527381692543;1,504279301099006
2015-04-01;51,7029;2,42420480925394e-02;0,218565063721102959;0,958737888657089;19751014,99999968;16,7987154403959;150,05660;14,00;6619600000000;29,5210560610912;4,60000200844224e-03;0,995318914155312;4556247,99999980;15,3320100357815;108,5040276443380;0,13;3,03540e+12;28,7413643274724;2,03287325458357e-03;14,55;14,00;0,14;3,94551387278457;5,01101255625727;4,68678729343751;2,56712875385867e-03;-0,036581025498222619;3,62128860996481;13,86;13,87;0,779691733618840;1,466705404614421
2015-05-01;52,9716;4,70594388357584e-02;0,221148040549752789;0,943809541251536;20078197,68455680;16,8151450920142;150,58180;12,50;6576800000000;29,5145694207843;3,50001266188871e-03;0,990971657669845;4587830,63125401;15,3389178409558;109,0570978489420;0,15;2,97590e+12;28,7215676301843;5,09723202549583e-03;13,84;14,00;0,13;3,96975592087710;5,01450645812925;4,69187157855282;-1,59721936360713e-03;-0,047162116418309474;3,64712104130067;13,87;12,35;0,793001790600041;1,476227251058400
2015-06-01;55,5240;6,05627494658547e-02;0,146083088767381852;0,984409828377640;21407248,82200025;16,8792401526360;150,86790;11,50;6659500000000;29,5270655225875;1,89996400627446e-03;0,994612111592334;4642034,64547933;15,3506633292698;109,4391106851240;0,18;3,02070e+12;28,7365097085361;3,50286999853178e-03;18,23;12,50;0,15;4,01681535971286;5,01640461948687;4,69536832779155;-1,60290599225732e-03;-0,010202283214694186;3,69577906801755;12,35;11,32;0,790555814051405;1,528576823366256
2015-07-01;58,9906;1,19491452421896e-01;0,128078397480541284;0,975496568157389;21788589,39999926;16,8968969687078;152,07480;11,50;6759500000000;29,5419700387509;7,99971365678198e-03;0,991518152889275;4605088,00000060;15,3426723371525;109,4464482666110;0,19;3,03840e+12;28,7423521770044;6,70471592929545e-05;12,12;11,50;0,18;4,07737810917872;5,02437250506535;4,69543537270329;7,93266649748903e-03;-0,016021584731886640;3,74844097681666;11,32;11,31;0,799617861746441;1,554224631555314
2015-08-01;66,4779;-3,63487160518883e-03;-0,023911004136395242;0,994825216962737;22029460,94667543;16,9078912494222;152,60710;11,00;6785700000000;29,5458385726485;3,50025119217645e-03;0,987171541899089;4664991,58179490;15,3555965877164;109,2914418576920;0,26;3,02230e+12;28,7370392468573;-1,41627628282093e-03;28,43;11,50;0,19;4,19686956160061;5,02786664463564;4,69401809255326;4,91652747499738e-03;0,007653675063647669;3,86302100951823;11,31;10,74;0,808799325791206;1,552294661705828
2015-09-01;66,2367;-2,85217582732082e-02;-0,047593583391054572;0,981226786994493;22554649,82739517;16,9314518034279;153,47700;11,00;6744900000000;29,5398077796815;5,70025903119853e-03;0,979799100303176;4640456,33452464;15,3503232673245;109,1213016869560;0,27;3,01630e+12;28,7350520306235;-1,55675657530019e-03;24,50;11,00;0,26;4,19323468999542;5,03355071866700;4,69246012297338;7,25701560649872e-03;0,001427686691316987;3,85214409430181;10,74;10,73;0,804755749057961;1,581128536103417
2015-10-01;64,3742;2,85610106660998e-02;-0,023107946216446074;0,989710251239006;23079842,90000070;16,9544701928219;154,61270;11,00;6786900000000;29,5460153994912;7,39980583409894e-03;0,984732264840868;4654714,99999953;15,3533912423291;109,0722316107600;0,25;3,01190e+12;28,7335922247838;-4,49683750444740e-04;15,07;11,00;0,27;4,16471293172222;5,04092328025676;4,69201033808488;7,84948958454368e-03;0,004977986398137957;3,81579998955033;10,73;10,75;0,812423174707394;1,601078950492823
2015-11-01;66,2393;9,55773570780343e-02;-0,019734724294670158;0,954933819995685;22832392,05563206;16,9436907898737;155,77230;11,00;6786600000000;29,5459711957118;7,50003072192662e-03;0,985461165292928;4594800,59066258;15,3404359158036;108,8420149915960;0,30;3,05620e+12;28,7481934301176;-2,11068037908635e-03;16,13;11,00;0,25;4,19327394238832;5,04839532558869;4,68989742708065;9,61071110101297e-03;-0,030527345297243103;3,83477604388027;10,75;10,70;0,797777765594233;1,603254874070080
2015-12-01;72,8827;3,09315125676966e-02;-0,183617903028776119;0,991128042461281;24155440,44164130;17,0000201897784;156,97170;11,00;7239100000000;29,6105180052069;7,69970013924159e-03;0,981698967692876;4531937,40841373;15,3266600900050;108,4700913299600;0,54;3,14110e+12;28,7755941729729;-3,41709643711319e-03;18,21;11,00;0,30;4,28885129946635;5,05606553432339;4,68647447903536;1,11167965763548e-02;0,009429074768405710;3,91926024417832;10,70;10,46;0,834923832233997;1,673360099773344
2016-01-01;75,1723;-1,09142272448270e-03;-0,222745212627297740;0,945490916919198;18885121,10000139;16,7538849266049;158,47870;11,00;7055100000000;29,5847718754773;9,60045664282161e-03;0,979297860430418;4496788,00000010;15,3188739221022;108,6494034775550;0,57;3,09400e+12;28,7604858680794;1,65310220906467e-03;20,20;11,00;0,54;4,31978281203405;5,06562019942884;4,68812621637494;7,94735443375694e-03;-0,033806943511220044;3,94228882898015;10,46;10,43;0,824286007397887;1,435011004502746
2016-02-01;75,0903;-1,04970986544476e-01;-0,259333449998693233;0,937721620645473;19754984,30285016;16,7989163872361;159,47710;11,00;7149800000000;29,5981055002153;6,29990023895965e-03;0,972758414432235;4560096,44090718;15,3328543305887;108,7388302519310;0,54;3,09660e+12;28,7613258513291;8,23076533452705e-04;20,55;11,00;0,57;4,31869138930956;5,07190033824950;4,68894895436666;5,47682370550695e-03;-0,035036793786761611;3,93574000542672;10,43;10,46;0,836779648886122;1,466062056647401
2016-03-01;67,6076;-4,96414662594198e-02;-0,181643165023616326;0,954296613884644;21328865,18406412;16,8755718862223;160,21070;11,00;7142900000000;29,5971399722834;4,60003348443139e-03;0,972206835262796;4616721,41102684;15,3451953598434;109,2070596705880;0,55;3,17980e+12;28,7878394176610;4,30600014339100e-03;13,95;11,00;0,54;4,21372040276509;5,07648982391442;4,69324571021921;2,94033341040389e-04;-0,017910221378151570;3,83047628906988;10,46;10,45;0,809300554622361;1,530376526378918
2016-04-01;64,3334;2,68250249211892e-02;-0,121311919592899997;0,923187069251308;20452234,59999958;16,8336027058770;160,91560;11,00;7301500000000;29,6191009224269;4,39983097258811e-03;0,979662172272310;4666050,99999989;15,3558236616366;109,7248177642850;0,55;3,23450e+12;28,8048954724305;4,74106797911023e-03;15,70;11,00;0,55;4,16407893650567;5,08088000392875;4,69797557473250;-3,41237006522110e-04;-0,056475103021001560;3,78117450730942;10,45;10,45;0,814205449996486;1,477779044240393
2016-05-01;66,0825;-2,80055129466126e-02;-0,156366022340021615;0,941021228756118;20771237,09116739;16,8490797555214;161,57530;11,00;7296800000000;29,6184570118124;4,09966466893197e-03;0,972295001597548;4689418,71554776;15,3608191914933;110,1687414442650;0,57;3,23480e+12;28,8049882181681;4,04579099810976e-03;14,19;11,00;0,55;4,19090396142686;5,08497128787012;4,70201320352585;5,38736708222132e-05;-0,031273772841430181;3,80794587708259;10,45;10,43;0,813468793644283;1,488260564028106
2016-06-01;64,2575;4,25580581790141e-02;-0,083912901040371857;0,951340944507974;22092109,92963502;16,9107310859837;162,15700;10,50;7372700000000;29,6288051051078;3,60017898775378e-03;0,979555566477534;4764645,90684175;15,3767337810483;110,5305759313570;0,55;3,24700e+12;28,8087526090493;3,28436616728589e-03;15,63;11,00;0,57;4,16289844848025;5,08856500172594;4,70529218794312;3,15812820467887e-04;-0,028214621969560483;3,77962563469742;10,43;9,95;0,820052496058576;1,533997304935424
2016-07-01;67,0512;-3,24979491950410e-02;-0,118747689345562790;0,936386102875963;22235115,20000066;16,9171833629345;163,03270;10,50;7462400000000;29,6408981942225;5,40032191024742e-03;0,971518415110707;4720618,00000007;15,3674502811943;110,3517223826040;0,62;3,24470e+12;28,8080440118879;-1,61813640475450e-03;11,87;10,50;0,55;4,20545650665926;5,09395079418350;4,70367274094164;7,01845831500192e-03;-0,035132312234744334;3,81517845341740;9,95;9,88;0,832854182334589;1,549733081740186
2016-08-01;64,9072;-2,73174508598482e-02;-0,099997671738147886;0,970344771053986;22946252,54130349;16,9486651931773;163,04900;10,50;7438500000000;29,6376903315437;9,99799426741887e-05;0,971066180391401;4782848,48392892;15,3805468441195;110,4530727268970;0,73;3,31900e+12;28,8306846486664;9,18430107883728e-04;13,42;10,50;0,62;4,17295855746422;5,09405076912851;4,70459074955065;-8,18450165209539e-04;-0,000721409337414380;3,78349853788636;9,88;9,77;0,807005682877325;1,568118349057796
2016-09-01;63,1581;-4,03612109859974e-03;-0,084906759190312542;0,938894768217960;23305387,41362303;16,9641951112776;163,32620;10,00;7412200000000;29,6341484072580;1,70010242319796e-03;0,969268955586762;4791633,43586781;15,3823819208323;110,7186014569680;0,75;3,29640e+12;28,8238520798356;2,40399586462869e-03;13,29;10,50;0,73;4,14564110660437;5,09574942801346;4,70699186043994;-7,03893441430736e-04;-0,030374187368801819;3,75688353903085;9,77;9,25;0,810296327422353;1,581813190445335
2016-10-01;62,9037;3,19342325878758e-02;-0,083378222125278789;0,949561068998325;24043612,80000028;16,9953799392019;164,02850;10,00;7339100000000;29,6242373352332;4,29998371357443e-03;0,977054744570888;4811648,99999983;15,3865504107728;110,8566397086980;0,72;3,32770e+12;28,8333024905935;1,24674851301876e-03;17,06;10,00;0,75;4,14160498550577;5,10004019321392;4,70823783240741;3,05323520055567e-03;-0,027493675572562770;3,74980262469925;9,25;9,28;0,790934844639718;1,608829528429014
2016-11-01;64,9449;-6,83058216560717e-02;-0,107403819285444513;0,974624997124690;24267549,23511278;17,0046505934163;164,75020;10,00;7317200000000;29,6212488570636;4,39984514886138e-03;0,976749785323067;4747746,48661556;15,3731806395658;110,6842065437470;0,71;3,32850e+12;28,8335428679872;-1,55546086733382e-03;13,33;10,00;0,72;4,17353921809365;5,10443038734243;4,70668116055490;5,95530601619521e-03;-0,002124788198377581;3,77578999130612;9,28;9,29;0,787705989076386;1,631469953850468
2016-12-01;60,6569;-8,19579703082507e-03;-0,051707356519535175;0,984494709751242;25114273,62473487;17,0389469127785;165,40920;10,00;7714800000000;29,6741616778821;3,99999514416360e-03;0,977903955949380;4690094,33070662;15,3609632533773;110,7204358523400;0,87;3,38400e+12;28,8500795576725;3,27321392313396e-04;14,04;10,00;0,71;4,10523339643757;5,10842240377547;4,70700842838925;3,67267375185021e-03;0,006590753801861249;3,70381942105135;9,29;9,13;0,824082120209525;1,677983659401232
2017-01-01;60,1618;-3,76796600958782e-02;-0,066495829037396703;0,969123460149973;20586119,09999941;16,8401275765372;166,43470;10,00;7543700000000;29,6517338937670;6,19977607049660e-03;0,971718951959088;4647310,99999989;15,3517993307255;111,3656844243780;0,90;3,38860e+12;28,8514379726704;5,82772789025610e-03;11,99;10,00;0,87;4,09703759940675;5,11460304030083;4,71281924076087;3,72048180240503e-04;-0,002595491809114114;3,69525379986678;9,13;9,10;0,800295921096556;1,488328245811656
2017-02-01;57,9371;-2,72807015693992e-02;-0,039886000488115414;0,942144682379887;20587667,28833504;16,8402027791586;166,80090;10,00;7587400000000;29,6575100926556;2,20026232510429e-03;0,969257223283973;4732422,32867735;15,3699477496071;111,7160539403960;0,87;3,35800e+12;28,8423666745839;3,14611738641912e-03;12,92;10,00;0,90;4,05935793931087;5,11680088559354;4,71596041947570;-9,45855061314838e-04;-0,027112540904086435;3,65851747319302;9,10;9,13;0,815143418071752;1,470255029551566
2017-03-01;56,3779;1,06897791712965e-02;0,015610632839329064;0,961076142043481;22714803,50379917;16,9385274066341;167,01770;9,75;7610300000000;29,6605237088385;1,29975317878972e-03;0,972354290236432;4808713,44070318;15,3859401303586;111,8068565113010;0,98;3,47730e+12;28,8772772465092;8,12797871946547e-04;12,37;10,00;0,87;4,03207723774147;5,11809979482437;4,71677288720633;4,86955306843173e-04;-0,011278148192950144;3,63075033012343;9,13;8,77;0,783246462329306;1,552587276275526
2017-04-01;56,9838;-8,22907782593241e-03;0,084362529410938691;0,957399702218080;21917573,80000065;16,9027993296116;167,56890;9,75;7775300000000;29,6819731584585;3,30024901552362e-03;0,976268972616415;4857935,99999964;15,3961242143117;112,1384234747580;1,03;3,48910e+12;28,8806649392300;2,96553336533067e-03;10,82;9,75;0,98;4,04276701691277;5,12139460997025;4,71973403205165;3,34715650192940e-04;-0,018869270398335192;3,64110643899417;8,77;8,72;0,801308219228410;1,506675115299927
2017-05-01;56,5168;4,44476083530372e-02;0,102126694977139110;0,974152148232806;22553886,31747827;16,9314179513022;168,18890;9,25;7813300000000;29,6868485257485;3,69997057926597e-03;0,975420201784150;4900438,55363392;15,4048352598175;112,2342706329350;1,05;3,51710e+12;28,8886579023400;8,54721826890836e-04;10,41;9,75;1,03;4,03453793908684;5,12508775249559;4,72058838881185;2,84524875237513e-03;-0,001268053551343962;3,63003857540310;8,72;8,20;0,798190623408516;1,526582691484728
2017-06-01;59,0855;7,72326987382321e-03;0,060276610864766766;0,967360223491119;23853602,30508713;16,9874458039388;169,21480;9,00;7946900000000;29,7038030314426;6,09968909957792e-03;0,985137481712624;4967703,66505797;15,4184682520761;112,3360795760710;1,16;3,52770e+12;28,8916672164439;9,07111014860851e-04;11,18;9,25;1,05;4,07898554743987;5,13116891379598;4,72149508865015;5,19257808471707e-03;-0,017777258221504777;3,66931172229404;8,20;7,84;0,812135814998737;1,568977551862757
2017-07-01;59,5436;-1,37479315876261e-02;0,052935698388242969;0,941489290256904;23718216,20000020;16,9817539269051;169,33330;9,00;8034200000000;29,7147285457554;7,00293354954917e-04;0,976774526779273;4920943,99999965;15,4090109399824;112,2585763716120;1,22;3,54820e+12;28,8974615485730;-6,89922638848373e-04;10,26;9,00;1,16;4,08670881731370;5,13186896205996;4,72080492790515;1,39021599380329e-03;-0,035285236522368701;3,67564478315889;7,84;7,78;0,817266997182475;1,572742986922654
2017-08-01;58,7306;-1,22265383120128e-02;0,147753444126773381;0,975976507344432;24596249,69816403;17,0181045379866;168,41890;9,00;8066800000000;29,7187779892121;-5,40000106299232e-03;0,979337668350320;4990133,52743729;15,4229732263752;112,5947293234980;1,25;3,58860e+12;28,9087832702250;2,99445229710771e-03;10,59;9,00;1,22;4,07296088572607;5,12645432828970;4,72379490576009;-8,39445336010003e-03;-0,003361161005887348;3,67030146319647;7,78;7,75;0,809994718987120;1,595131311611411
2017-09-01;58,0169;-2,50758403356599e-03;0,122698045585681648;0,960536041297342;25176437,48196043;17,0414190945201;168,16630;8,50;8089500000000;29,7215880403918;-1,49983166972356e-03;0,983247476061888;5001540,92233523;15,4252566073863;113,1909078193400;1,25;3,54220e+12;28,8957691189689;5,29490589323323e-03;9,51;9,00;1,25;4,06073434741406;5,12495337074657;4,72907584292615;-6,79473756295679e-03;-0,022711434764545957;3,66485681959364;7,75;7,25;0,825818921422862;1,616162487133787
2017-10-01;57,8716;7,90863542771003e-03;0,128000900796109818;0,976805033395401;25621245,20000067;17,0589324559060;168,50260;8,25;8071500000000;29,7193604545440;1,99980614427497e-03;0,992752262216628;5050987,00000112;15,4350942276993;113,1193663998390;1,26;3,60160e+12;28,9123993070989;-6,32042103727914e-04;10,18;8,50;1,25;4,05822676338049;5,12695117994043;4,72844360099961;2,63184824800289e-03;-0,015947228821227566;3,65971918443967;7,25;6,99;0,806961147445115;1,623838228206667
2017-11-01;58,3311;-1,26093588901623e-02;0,133082560448711362;0,990268424252057;25822388,52509188;17,0667524458855;168,87330;8,25;8073900000000;29,7196577528479;2,19996605393624e-03;1,001188015339345;5009314,24399655;15,4268095862467;113,1221179928960;1,32;3,60330e+12;28,9128712081750;2,43246859010782e-05;11,28;8,25;1,26;4,06613539880820;5,12914872961237;4,72846792538967;2,17564136803516e-03;-0,010919591087288127;3,66545459458550;6,99;6,93;0,806786544672903;1,639942859638856
2017-12-01;57,6002;-2,29842695486866e-02;0,187377601571102836;1,011573771899353;26524473,35939693;17,0935783877676;169,58260;7,75;8446000000000;29,7647140724403;4,20019032019869e-03;1,007900098182686;4969332,93254669;15,4187961702612;113,0556211606680;1,54;3,65270e+12;28,9264877360879;-5,87832277257894e-04;11,04;8,25;1,32;4,05352603991804;5,13334012375502;4,72787992027128;4,78802259745659e-03;0,003673673716667158;3,64806583643430;6,93;6,21;0,838226336352403;1,674782217506394
2018-01-01;56,2914;-1,10698315465969e-02;0,160607309123933284;1,036581765897041;22474464,30000008;16,9278903026653;170,10830;7,75;8163600000000;29,7307063640854;3,09996426520165e-03;0,999810201202053;4923797,99999979;15,4095907418869;113,6715194067570;1,63;3,65190e+12;28,9262686960301;5,44774545277793e-03;13,54;7,75;1,54;4,03054177036935;5,13643529303796;4,73331288043217;-2,34778118757628e-03;0,036771564694988323;3,62741935776356;6,21;6,12;0,804437668055357;1,518299560778392
2018-02-01;55,6717;2,82159317580453e-02;0,166494190446568879;1,001492149589052;22836877,59622329;16,9438872257107;170,46550;7,50;8301000000000;29,7473971054014;2,09983874978459e-03;0,996942696350859;5018512,50163559;15,4286441333429;114,1869845062380;1,78;3,56610e+12;28,9024936776011;4,53468997486062e-03;19,85;7,75;1,63;4,01947193882276;5,13853293020779;4,73783731967801;-2,43485122507603e-03;0,004549453238193002;3,61877632829298;6,12;5,72;0,844903427800347;1,515243092367831
2018-04-01;61,9997;9,53508774026801e-03;0,042503362564511704;1,057707143593438;24969759,09999974;17,0331760146323;171,60950;7,25;8712300000000;29,7957569362280;3,80030861056224e-03;1,001785744873553;5135596,99999949;15,4517066555411;114,9001057070330;2,20;3,69810e+12;28,9388402901720;3,97509156334497e-03;15,93;7,25;2,08;4,12712954632371;5,14522154682684;4,74406310484587;-1,74782952782726e-04;0,055921398719884996;3,72597110434274;5,17;5,05;0,856916646056039;1,581469359091164
2018-05-01;62,5937;2,59752424066484e-03;0,038619156913436647;1,081914122343069;25969345,37396473;17,0724273763118;172,26160;7,25;8772000000000;29,8025859464842;3,79990618234993e-03;0,998190433730211;5143539,09958069;15,4532519412704;115,3779657013930;2,16;3,65570e+12;28,9273087092608;4,15891692544146e-03;15,43;7,25;2,20;4,13666463406398;5,14901425160304;4,74821339738013;-3,59010743091526e-04;0,083723688612857172;3,73586377984106;5,05;5,09;0,875277237223369;1,619175435041431
2018-06-01;62,7565;3,82357397299415e-04;0,005071848662375089;1,051818929136166;26874171,43232202;17,1066762135116;173,10570;7,25;8945500000000;29,8221717284763;4,90010542105734e-03;1,005728306470700;5221652,46018102;15,4683244730163;115,5618638374180;2,19;3,65660e+12;28,9275548698408;1,59387570154390e-03;16,09;7,25;2,16;4,13926215830464;5,15390239058283;4,74980600420990;3,30622971951344e-03;0,046090622665466263;3,73516577193172;5,09;5,06;0,894616858635473;1,638351740495288
