date;in_exchange;in_exchange_rate_h1;in_exchange_rate_h12;in_gap;in_gdp;in_gdp_log;in_inflation;in_interest;in_m1;in_m1_log;in_inflation_rate;us_gap;us_gdp;us_gdp_log;us_inflation;us_interest;us_m1;us_m1_log;us_inflation_rate;vix;in_interest_lag;us_interest_lag;in_exchange_log;in_inflation_log;us_inflation_log;diff_inflation_rate;diff_gap;real_exchange_rate;diff_interest_lag;diff_interest;diff_m1;diff_gdp
2015-11-01;66,8148;-0,007342635707569656;2,52886224077997e-02;0,958952129075197;34714220,8413933;17,3626599834813;126,6000000000000;7,7500;2,422625e+13;30,8184578719614;0,003965107057890549;0,985461165292928;4594800,59066258;15,3404359158036;108,8420149915960;0,30;3,05620e+12;28,7481934301176;-2,11068037908635e-03;16,13;7,7500;0,25;4,20192461288873;4,84103250971008;4,68989742708065;6,07578743697690e-03;-0,026509036217730486;4,05078953025930;7,5000;7,4500;2,070264441843801;2,02222406767771
2015-12-01;66,3260;0,023104953744041978;2,42593295302207e-02;0,989430054454029;36498602,4460620;17,4127845286707;126,1000000000000;7,7500;2,458154e+13;30,8330168706669;-0,003949447077409185;0,981698967692876;4531937,40841373;15,3266600900050;108,4700913299600;0,54;3,14110e+12;28,7755941729729;-3,41709643711319e-03;18,21;7,7500;0,30;4,19458197718116;4,83707524297087;4,68647447903536;-5,32350640295998e-04;0,007731086761153527;4,04398121324564;7,4500;7,2100;2,057422697694047;2,08612443866565
2016-01-01;67,8763;0,010838812762922423;-9,40387190419223e-04;0,998132337561941;36958100,0000025;17,4252953964900;126,3000000000000;7,7500;2,441547e+13;30,8262380637177;0,001586042823156220;0,979297860430418;4496788,00000010;15,3188739221022;108,6494034775550;0,57;3,09400e+12;28,7604858680794;1,65310220906467e-03;20,20;7,7500;0,54;4,21768693092520;4,83866002935645;4,68812621637494;-6,70593859084523e-05;0,018834477131523197;4,06715311794370;7,2100;7,1800;2,065752195638247;2,10642147438789
2016-02-01;68,6160;-0,033839740316392586;-2,77587298618158e-02;1,034342449581434;36880617,6956400;17,4231967053096;126,0000000000000;7,7500;2,525548e+13;30,8600642778053;-0,002375296912114022;0,972758414432235;4560096,44090718;15,3328543305887;108,7388302519310;0,54;3,09660e+12;28,7613258513291;8,23076533452705e-04;20,55;7,7500;0,57;4,22852574368812;4,83628190695148;4,68894895436666;-3,19837344556673e-03;0,061584035149198413;4,08119279110330;7,1800;7,2100;2,098738426476203;2,09034237472091
2016-03-01;66,3329;0,002780570927498616;-2,27848983474717e-02;1,093320279969144;38219833,6138143;17,4588651433869;126,0000000000000;7,7500;2,602538e+13;30,8900933316678;0,000000000000000000;0,972206835262796;4616721,41102684;15,3451953598434;109,2070596705880;0,55;3,17980e+12;28,7878394176610;4,30600014339100e-03;13,95;7,7500;0,54;4,19468600337173;4,83628190695148;4,69324571021921;-4,30600014339100e-03;0,121113444706347662;4,05164980663946;7,2100;7,2000;2,102253914006823;2,11366978354351
2016-04-01;66,5176;0,010251315090557434;-3,51986011481946e-02;1,077151447474267;36397700,0000034;17,4100161437975;127,3000000000000;7,1500;2,671297e+13;30,9161703311780;0,010317460317460281;0,979662172272310;4666050,99999989;15,3558236616366;109,7248177642850;0,55;3,23450e+12;28,8048954724305;4,74106797911023e-03;15,70;7,7500;0,55;4,19746657429923;4,84654650556336;4,69797557473250;5,57639233835006e-03;0,097489275201957160;4,04889564346837;7,2000;6,6000;2,111274858747585;2,05419248216088
2016-05-01;67,2030;0,006135625643866938;-4,03412907681568e-02;1,090613994827174;37644633,1999940;17,4437009575609;128,6000000000000;7,0000;2,654665e+13;30,9099246786310;0,010212097407698240;0,972295001597548;4689418,71554776;15,3608191914933;110,1687414442650;0,57;3,23480e+12;28,8049882181681;4,04579099810976e-03;14,19;7,1500;0,55;4,20771788938978;4,85670681180352;4,70201320352585;6,16630640958848e-03;0,118318993229625802;4,05302428111212;6,6000;6,4300;2,104936460462945;2,08288176606758
2016-06-01;67,6166;-0,008653561671763121;-4,35067045037334e-02;1,056206165821557;37619153,7355347;17,4430238865159;130,1000000000000;7,0000;2,665297e+13;30,9139217049838;0,011664074650077794;0,979555566477534;4764645,90684175;15,3767337810483;110,5305759313570;0,55;3,24700e+12;28,8087526090493;3,28436616728589e-03;15,63;7,0000;0,57;4,21385351503365;4,86830338551846;4,70529218794312;8,37970848279190e-03;0,076650599344022630;4,05084231745831;6,4300;6,4500;2,105169095934560;2,06629010546764
2016-07-01;67,0340;-0,000786477405436692;-4,51097863209418e-02;1,016427626141247;37541200,0000054;17,4409495545149;131,1000000000000;7,0000;2,648781e+13;30,9077057430883;0,007686395080707120;0,971518415110707;4720618,00000007;15,3674502811943;110,3517223826040;0,62;3,24470e+12;28,8080440118879;-1,61813640475450e-03;11,87;7,0000;0,55;4,20519995336189;4,87596039076965;4,70367274094164;9,30453148546162e-03;0,044909211030540019;4,03291230353388;6,4500;6,3800;2,099661731200381;2,07349927332065
2016-08-01;66,9813;-0,004814403694920699;-4,52897965423311e-02;0,997088142076713;37887326,9024782;17,4501272316140;131,1000000000000;7,0000;2,683288e+13;30,9206491171323;0,000000000000000000;0,971066180391401;4782848,48392892;15,3805468441195;110,4530727268970;0,73;3,31900e+12;28,8306846486664;9,18430107883728e-04;13,42;7,0000;0,62;4,20441347595645;4,87596039076965;4,70459074955065;-9,18430107883728e-04;0,026021961685312345;4,03304383473745;6,3800;6,2700;2,089964468465922;2,06958038749452
2016-09-01;66,6596;0,002950954909718639;-1,97620638190728e-02;1,004870463236414;38390861,8484569;17,4633300165415;130,9000000000000;7,0000;2,828550e+13;30,9733704217815;-0,001525553012967085;0,969268955586762;4791633,43586781;15,3823819208323;110,7186014569680;0,75;3,29640e+12;28,8238520798356;2,40399586462869e-03;13,29;7,0000;0,73;4,19959907226153;4,87443367291585;4,70699186043994;-3,92954887759578e-03;0,035601507649651865;4,03215725978562;6,2700;6,2500;2,149518341945861;2,08094809570923
2016-10-01;66,8566;0,024663208125276448;-3,16380197802699e-02;1,005937183435875;38750099,9999987;17,4726438944054;131,4000000000000;6,7500;2,758707e+13;30,9483683006206;0,003819709702062690;0,977054744570888;4811648,99999983;15,3865504107728;110,8566397086980;0,72;3,32770e+12;28,8333024905935;1,24674851301876e-03;17,06;7,0000;0,75;4,20255002717125;4,87824610605051;4,70823783240741;2,57296118904393e-03;0,028882438864987758;4,03254175352814;6,2500;6,0300;2,115065810027051;2,08609348363259
2016-11-01;68,5260;-0,008371928585148680;-6,15842070747874e-02;0,957211811561376;38762676,2068821;17,4729683881885;131,2000000000000;6,7500;2,103120e+13;30,6770281653562;-0,001522070015220867;0,976749785323067;4747746,48661556;15,3731806395658;110,6842065437470;0,71;3,32850e+12;28,8335428679872;-1,55546086733382e-03;13,33;6,7500;0,72;4,22721323529653;4,87672287650999;4,70668116055490;3,33908521129578e-05;-0,019537973761691307;4,05717151934143;6,0300;6,0400;1,843485297368993;2,09978774862269
2016-12-01;67,9547;-0,002094762976597941;-6,10948065177102e-02;0,987595591442890;40257541,0183964;17,5108078987745;130,4000000000000;6,7500;1,994573e+13;30,6240362012679;-0,006097560975609650;0,977903955949380;4690094,33070662;15,3609632533773;110,7204358523400;0,87;3,38400e+12;28,8500795576725;3,27321392313396e-04;14,04;6,7500;0,71;4,21884130671138;4,87060664949255;4,70700842838925;-6,42488236792305e-03;0,009691635493509709;4,05524308560807;6,0400;5,8800;1,773956643595398;2,14984464539725
2017-01-01;67,8125;-0,015979529908474177;-6,27535222624385e-02;1,017160431207895;41227700,0000006;17,5346209185042;130,3000000000000;6,7500;2,096933e+13;30,6740820099266;-0,000766871165644112;0,971718951959088;4647310,99999989;15,3517993307255;111,3656844243780;0,90;3,38860e+12;28,8514379726704;5,82772789025610e-03;11,99;6,7500;0,87;4,21674654373478;4,86983948413080;4,71281924076087;-6,59459905590021e-03;0,045441479248807926;4,05972630036484;5,8800;5,8500;1,822644037256193;2,18282158777873
2017-02-01;66,7375;-0,028865908802048423;-2,47948466979127e-02;1,024057350002666;40655808,9320763;17,5206522849068;130,6000000000000;6,7500;2,251020e+13;30,7449896557477;0,002302379125095788;0,969257223283973;4732422,32867735;15,3699477496071;111,7160539403960;0,87;3,35800e+12;28,8423666745839;3,14611738641912e-03;12,92;6,7500;0,90;4,20076701382630;4,87213921684233;4,71596041947570;-8,43738261323335e-04;0,054800126718692388;4,04458821645967;5,8500;5,8800;1,902622981163848;2,15070453529971
2017-03-01;64,8386;-0,009633131873224343;3,16439635886123e-03;1,073967510571618;42235206,2328012;17,5587647021151;130,8000000000000;6,7500;2,681957e+13;30,9201529608422;0,001531393568147132;0,972354290236432;4808713,44070318;15,3859401303586;111,8068565113010;0,98;3,47730e+12;28,8772772465092;8,12797871946547e-04;12,37;6,7500;0,87;4,17190110502426;4,87366943902310;4,71677288720633;7,18595696200586e-04;0,101613220335185939;4,01500455320749;5,8800;5,7700;2,042875714333000;2,17282457175656
2017-04-01;64,2170;0,005108625470595207;3,91371588176836e-02;1,039776376842114;40089199,9999925;17,5066175293184;131,1000000000000;6,5000;2,610926e+13;30,8933111566064;0,002293577981651307;0,976268972616415;4857935,99999964;15,3961242143117;112,1384234747580;1,03;3,48910e+12;28,8806649392300;2,96553336533067e-03;10,82;6,7500;0,98;4,16226797315103;4,87596039076965;4,71973403205165;-6,71955383679368e-04;0,063507404225699227;4,00604161443303;5,7700;5,4700;2,012646217376346;2,11049331500671
2017-05-01;64,5459;0,002970211908290388;4,40485303611240e-02;1,054396696461545;41584944,9492658;17,5432487594718;131,4000000000000;6,5000;2,621996e+13;30,8975420687099;0,002288329519450905;0,975420201784150;4900438,55363392;15,4048352598175;112,2342706329350;1,05;3,51710e+12;28,8886579023400;8,54721826890836e-04;10,41;6,5000;1,03;4,16737659862163;4,87824610605051;4,72058838881185;1,43360769256007e-03;0,078976494677395426;4,00971888138297;5,4700;5,4500;2,008884166369896;2,13841349965424
2017-06-01;64,7379;-0,010256643488971484;5,75856010563278e-02;1,029153950460907;41296693,7510196;17,5362930002720;132,1000000000000;6,5000;2,701005e+13;30,9272301348976;0,005327245053272422;0,985137481712624;4967703,66505797;15,4184682520761;112,3360795760710;1,16;3,52770e+12;28,8916672164439;9,07111014860851e-04;11,18;6,5000;1,05;4,17034681052992;4,88355921152828;4,72149508865015;4,42013403841157e-03;0,044016468748282689;4,00828268765179;5,4500;5,3400;2,035562918453703;2,11782474819595
2017-07-01;64,0773;-0,000966487626826051;6,83014881427306e-02;1,014393206760405;41572500,0000003;17,5429494489442;134,2000000000000;6,5000;2,688838e+13;30,9227153389501;0,015897047691143085;0,976774526779273;4920943,99999965;15,4090109399824;112,2585763716120;1,22;3,54820e+12;28,8974615485730;-6,89922638848373e-04;10,26;6,5000;1,16;4,16009016704095;4,89933122453758;4,72080492790515;1,65869703299915e-02;0,037618679981132108;3,98156387040852;5,3400;5,2800;2,025253790377128;2,13393850896177
2017-08-01;64,0154;0,020713329028337668;1,02506350956334e-01;1,025403804533997;42616219,5813308;17,5677454801218;135,4000000000000;6,2500;2,727695e+13;30,9370631391343;0,008941877794336861;0,979337668350320;4990133,52743729;15,4229732263752;112,5947293234980;1,25;3,58860e+12;28,9087832702250;2,99445229710771e-03;10,59;6,5000;1,22;4,15912367941412;4,90823336047817;4,72379490576009;5,94742549722915e-03;0,046066136183676942;3,97468522469604;5,2800;5,0000;2,028279868909291;2,14477225374664
2017-09-01;65,3552;-0,008925001051478532;1,04403132892017e-01;1,027823592958537;43227058,6483510;17,5819772147350;135,2000000000000;6,2500;2,873034e+13;30,9889748231692;-0,001477104874446189;0,983247476061888;5001540,92233523;15,4252566073863;113,1909078193400;1,25;3,54220e+12;28,8957691189689;5,29490589323323e-03;9,51;6,2500;1,25;4,17983700844246;4,90675516360886;4,72907584292615;-6,77201076767942e-03;0,044576116896648421;4,00215768775974;5,0000;5,0000;2,093205704200304;2,15672060734867
2017-10-01;64,7745;-0,005282979169241031;1,33066595586532e-01;0,997993497321616;43391900,0000001;17,5857833457073;136,1000000000000;6,2500;2,824911e+13;30,9720830685999;0,006656804733727872;0,992752262216628;5050987,00000112;15,4350942276993;113,1193663998390;1,26;3,60160e+12;28,9123993070989;-6,32042103727914e-04;10,18;6,2500;1,25;4,17091200739098;4,91338990965742;4,72844360099961;7,28884683745579e-03;0,005241235104988085;3,98596569873317;5,0000;4,9900;2,059683761501063;2,15068911800796
2017-11-01;64,4332;-0,007882528028071434;7,79599118737027e-02;1,018253510593512;44293309,4339133;17,6063441950296;137,6000000000000;6,2500;2,831074e+13;30,9742623538842;0,011021307861866170;1,001188015339345;5009314,24399655;15,4268095862467;113,1221179928960;1,32;3,60330e+12;28,9128712081750;2,43246859010782e-05;11,28;6,2500;1,26;4,16562902822174;4,92435092549924;4,72846792538967;1,09969831759651e-02;0,017065495254166452;3,96974602811217;4,9900;4,9300;2,061391145709205;2,17953460878289
2017-12-01;63,9273;-0,003753478721326253;8,77771883032459e-02;1,029937879809361;45234073,7202156;17,6273612041729;137,2000000000000;6,2500;2,886325e+13;30,9935902755466;-0,002906976744186052;1,007900098182686;4969332,93254669;15,4187961702612;113,0556211606680;1,54;3,65270e+12;28,9264877360879;-5,87832277257894e-04;11,04;6,2500;1,32;4,15774650019367;4,92143971529178;4,72787992027128;-2,31914446692816e-03;0,022037781626674580;3,96418670517316;4,9300;4,7100;2,067102539458666;2,20856503391169
2018-01-01;63,6878;0,021979145656051635;1,09155759700755e-01;1,033145823692981;45846900,0000049;17,6408181426035;136,9000000000000;6,2500;2,911685e+13;31,0023381603290;-0,002186588921282651;0,999810201202053;4923797,99999979;15,4095907418869;113,6715194067570;1,63;3,65190e+12;28,9262686960301;5,44774545277793e-03;13,54;6,2500;1,54;4,15399302147234;4,91925073229440;4,73331288043217;-7,63433437406058e-03;0,033335622490927919;3,96805516961010;4,7100;4,6200;2,076069464298911;2,23122740071667
2018-02-01;65,1031;-0,000906665745274537;8,94546378747458e-02;1,051192313753335;45725869,4007723;17,6381747657460;136,4000000000000;6,2500;2,968211e+13;31,0215656233450;-0,003652300949598231;0,996942696350859;5018512,50163559;15,4286441333429;114,1869845062380;1,78;3,56610e+12;28,9024936776011;4,53468997486062e-03;19,85;6,2500;1,63;4,17597216712839;4,91559174540936;4,73783731967801;-8,18699092445885e-03;0,054249617402475470;3,99821774139704;4,6200;4,4700;2,119071945743940;2,20953063240311
2018-04-01;66,7801;0,010019997014035553;4,47559594980174e-02;1,074919100383134;45693699,9999996;17,6374709907816;137,1000000000000;6,2500;3,177814e+13;31,0897997479486;0,004395604395604380;1,001785744873553;5135596,99999949;15,4517066555411;114,9001057070330;2,20;3,69810e+12;28,9388402901720;3,97509156334497e-03;15,93;6,2500;2,08;4,20140513196872;4,92071058656827;4,74406310484587;4,20512832259412e-04;0,073133355509580777;4,02475765024632;4,1700;4,0500;2,150959457776622;2,18576433524045
2018-05-01;67,4526;0,016507282603494211;3,42919718892887e-02;1,071945120568717;46703998,0553225;17,6593403304377;137,8000000000000;6,2500;3,163823e+13;31,0853873154174;0,005105762217359811;0,998190433730211;5143539,09958069;15,4532519412704;115,3779657013930;2,16;3,65570e+12;28,9273087092608;4,15891692544146e-03;15,43;6,2500;2,20;4,21142512898275;4,92580335857956;4,74821339738013;9,46845291918352e-04;0,073754686838505501;4,03383516778332;4,0500;4,0900;2,158078606156611;2,20608838916733
2018-06-01;68,5753;0,000459243597431325;4,98498049977947e-03;1,066635151180121;46599302,8907868;17,6570961395588;138,5000000000000;6,4500;3,189125e+13;31,0933527934228;0,005079825834542806;1,005728306470700;5221652,46018102;15,4683244730163;115,5618638374180;2,19;3,65660e+12;28,9275548698408;1,59387570154390e-03;16,09;6,2500;2,16;4,22793241158625;4,93087032562739;4,74980600420990;3,48595013299891e-03;0,060906844709421204;4,04686809016876;4,0900;4,2600;2,165797923582023;2,18877166654249
2018-07-01;68,6068;0,033238375186777525;3,63878283443597e-03;1,063228312950333;46560200,0000016;17,6562566569109;139,8000000000000;6,5000;3,157841e+13;31,0834947751668;0,009386281588447787;1,002696945163990;5187828,99999972;15,4618258631967;115,5696600177480;2,17;3,68070e+12;28,9341240674117;6,74632622832405e-05;12,83;6,4500;2,19;4,22839165518368;4,94021282979971;4,74987346519664;9,31881832616455e-03;0,060531367786342605;4,03805229058061;4,2600;4,3300;2,149370707755143;2,19443079371420
2018-08-01;70,9255;0,022610110964020436;1,16776777137435e-02;1,070960658226080;47401520,3210692;17,6741648604351;140,4000000000000;6,7500;3,213558e+13;31,1009849434453;0,004291845493562096;1,008271062637653;5265757,32630601;15,4767355348596;115,6338638557610;2,19;3,69090e+12;28,9368914466806;5,55542328350977e-04;12,86;6,5000;2,17;4,26163003037045;4,94449549159171;4,75042885326848;3,73630316521112e-03;0,062689595588427016;4,06756339204722;4,3300;4,5600;2,164093496764661;2,19742932557554
2018-09-01;72,5474;0,019738461643036942;-2,60067550154783e-02;1,084952267092126;47980493,0670213;17,6863050918345;140,2000000000000;6,7500;3,291706e+13;31,1250121803374;-0,001424501424501567;1,005521305493743;5275528,10301314;15,4785893466306;115,7682333167470;2,24;3,67570e+12;28,9327647066455;1,16202517589148e-03;12,12;6,7500;2,19;4,28424014133447;4,94306997460049;4,75159020381569;-2,58652660039305e-03;0,079430961598383476;4,09276037054968;4,5600;4,5100;2,192247473691825;2,20771574520392
2018-10-01;73,9936;-0,060389662882070816;-4,39854304883136e-02;1,073436420513983;48730000,0000023;17,7018054148197;140,6000000000000;6,7500;3,250630e+13;31,1124550326323;0,002853067047075664;1,008415631231656;5285745,00000016;15,4805241323471;115,9727684007050;2,37;3,72220e+12;28,9453360072563;1,76676345572613e-03;21,23;6,7500;2,24;4,30397860297751;4,94591897937656;4,75335540838072;1,08630359134954e-03;0,065020789282327573;4,11141503198167;4,5100;4,3800;2,167119025376074;2,22128128247259
2018-11-01;69,6574;0,001934748401471786;2,92573928177493e-02;1,006792870362470;47489616,7909709;17,6760216512354;140,8000000000000;6,7500;3,288474e+13;31,1240298363103;0,001422475106685805;1,016122722117194;5224649,01284849;15,4688981789844;115,5843351807220;2,56;3,68000e+12;28,9339338681094;-3,34934851810120e-03;18,07;6,7500;2,37;4,24358894009544;4,94734044372394;4,75000043823884;4,77182362478701e-03;-0,009329851754724228;4,04624893461034;4,3800;4,1900;2,190095968200943;2,20712347225106
2018-12-01;69,7923;0,017625092676182952;2,10079160385455e-02;0,996674012972496;48361175,0124897;17,6942078806136;140,1000000000000;6,7500;3,278668e+13;31,1210434512777;-0,004971590909091050;1,018995082649780;5180273,93204217;15,4603684954711;115,2151631121430;2,69;3,80070e+12;28,9662063762225;-3,19396281513207e-03;25,42;6,7500;2,56;4,24552368849691;4,94235645334296;4,74680136383743;-1,77762809395898e-03;-0,022321069677283645;4,04996859899138;4,1900;4,0600;2,154837075055195;2,23383938514253
2019-01-01;71,0333;0,002278023830042386;6,68292524829539e-03;0,975546149883567;48012800,0000003;17,6869781999896;139,6000000000000;6,7500;3,342571e+13;31,1403464802766;-0,003568879371877220;1,008884100535090;5120260,99999991;15,4487159722789;115,4348319579190;2,59;3,74850e+12;28,9523768758895;1,90659666525139e-03;16,57;6,7500;2,69;4,26314878117310;4,93878119032827;4,74870614525419;-5,47547603712861e-03;-0,033337950651522563;4,07307373609902;4,0600;4,1600;2,187969604387067;2,23826222771069
2019-02-01;71,1953;-0,028840768292279328;1,38678009568869e-02;1,007645602055041;48106481,3352341;17,6889274730927;139,9000000000000;6,5625;3,456918e+13;31,1739836495923;0,002148997134670649;1,004542208121905;5213352,60691172;15,4667337013844;115,9227811268230;2,49;3,70510e+12;28,9407313648657;4,22705314009453e-03;14,70;6,7500;2,59;4,26542680500314;4,94092788167144;4,75292428950192;-2,07805600542388e-03;0,003103393933136411;4,07742321283362;4,1600;4,0725;2,233252284726664;2,22219377170823
2019-03-01;69,1713;0,009575054755874390;8,60342181633564e-02;1,060582418036461;51020455,6311284;17,7477372010796;140,4000000000000;6,5000;3,710464e+13;31,2447631451071;0,003573981415296634;1,008122959817108;5306449,57328403;15,4844335393186;116,5767430768770;2,48;3,75730e+12;28,9547217302774;5,64135835680601e-03;13,71;6,5625;2,49;4,23658603671086;4,94449549159171;4,75854979498986;-2,06737694150938e-03;0,052459458219353161;4,05064034010901;4,0725;4,0200;2,290041414829741;2,26330366176107
2019-04-01;69,8368;-0,000443990594693133;7,28591810476544e-02;1,033482642634311;49513799,9999976;17,7177619765635;141,2000000000000;6,2500;3,586167e+13;31,2106901530156;0,005698005698005604;1,009520629292559;5352102,99999997;15,4930001257470;117,1940171194950;2,47;3,82380e+12;28,9722658084947;5,29500161289409e-03;13,12;6,5000;2,48;4,24616109146673;4,95017732505914;4,76383082737142;4,03004085111514e-04;0,023962013341751742;4,05981459377901;4,0200;3,7800;2,238424344520894;2,22476185081653
2019-05-01;69,8058;-0,012799708786014996;8,02271584718088e-02;1,031170525449950;50167677,4183946;17,7308815011571;142,0000000000000;6,2500;3,573571e+13;31,2071715848794;0,005665722379603499;1,005156991912550;5378329,00821394;15,4978882906251;117,4434948900620;2,44;3,79130e+12;28,9637300841247;2,12875858937944e-03;18,71;6,2500;2,47;4,24571710087204;4,95582705760126;4,76595732336468;3,53696379022406e-03;0,026013533537400324;4,05584736663546;3,7800;3,8100;2,243441500754713;2,23299321053200
2019-06-01;68,9180;-0,000886954067912171;9,15728161336711e-02;1,007132092986901;48670272,7055699;17,7005789849493;142,9000000000000;6,0000;3,549636e+13;31,2004512719416;0,006338028169014187;1,013811029078727;5451434,95461833;15,5113894264089;117,4668834310530;2,30;3,83130e+12;28,9742252871167;1,99147181484172e-04;15,08;6,2500;2,44;4,23291739208602;4,96214508493582;4,76615645071900;6,13888098753002e-03;-0,006678936091825793;4,03692875786920;3,8100;3,7000;2,226225984824818;2,18918955854036
2019-07-01;68,8569;0,041277270066085059;8,24157201264484e-02;0,997925129748340;48681400,0000050;17,7008075849142;144,2000000000000;6,0000;3,574564e+13;31,2074494195891;0,009097270818754222;1,008121030840521;5397763,99999887;15,5014953517079;117,6631637358380;2,22;3,86350e+12;28,9825946243201;1,67094162245474e-03;16,12;6,0000;2,30;4,23203043801811;4,97120122485085;4,76782599787167;7,42632919629949e-03;-0,010195901092181159;4,02865521103893;3,7000;3,7800;2,224854795269071;2,19931223320633
2019-08-01;71,7586;-0,015074321765201404;2,52707393473903e-02;0,996507041483292;49200393,6609953;17,7114121826703;145,0000000000000;5,7200;3,594300e+13;31,2129554662544;0,005547850208044380;1,012127343118979;5492946,90578307;15,5189754464821;117,6572019508790;2,06;3,85070e+12;28,9792760658831;-5,06682360877919e-05;18,98;6,0000;2,22;4,27330770808420;4,97673374242057;4,76777532835190;5,59851844413217e-03;-0,015620301635687506;4,06434929401552;3,7800;3,6600;2,233679400371283;2,19243673618814
2019-09-01;70,6850;0,001759786170201671;4,30955345449924e-02;1,026726902231036;50099804,9995444;17,7295276738229;145,8000000000000;5,6500;3,646406e+13;31,2273482338891;0,005517241379310533;1,006998998849346;5497003,64288222;15,5197137095463;117,7493803183130;2,03;3,87800e+12;28,9863406727490;7,83448576930246e-04;16,24;5,7200;2,06;4,25823338631900;4,98223581957456;4,76855847019319;4,73379280238029e-03;0,019727903381690171;4,04455603693763;3,6600;3,6200;2,241007561140048;2,20981396427658
2019-10-01;70,8095;0,012853160423992094;4,37096929562557e-02;1,033053988133654;51353399,9999968;17,7542417044156;147,2000000000000;5,4000;3,670598e+13;31,2339608004946;0,009602194787379892;1,006705028201235;5511056,00000041;15,5222668143090;118,0185778391280;1,88;3,92490e+12;28,9983619891314;2,28619055223289e-03;13,22;5,6500;2,03;4,25999317248920;4,99179220629478;4,77084205138804;7,31600423514700e-03;0,026348959932419369;4,03904301758246;3,6200;3,5200;2,235598811363282;2,23197489010658
2019-11-01;71,7255;-0,006314728377732060;2,84893631975693e-02;0,985258234699613;51454867,6945877;17,7562156259651;148,6000000000000;5,4000;3,652760e+13;31,2290892551523;0,009510869565217517;1,007015084399188;5431080,75564071;15,5076487062934;117,9552911988000;1,77;3,92610e+12;28,9986676826760;-5,36243034670925e-04;12,62;5,4000;1,88;4,27284633291319;5,00125813228366;4,77030566452365;1,00471125998884e-02;-0,021756849699575476;4,04189386515318;3,5200;3,6300;2,230421572476352;2,24856691967172
2019-12-01;71,2740;0,003300101885932882;2,46618137611350e-02;0,973332692682191;51621932,2609460;17,7594571839630;150,4000000000000;5,4000;3,688348e+13;31,2387848702521;0,012113055181695920;1,000548445763732;5341174,24939832;15,4909560836537;117,8479790695490;1,76;4,04330e+12;29,0280823061593;-9,09769525049398e-04;13,78;5,4000;1,77;4,26653160453546;5,01329841151574;4,76939548090714;1,30228247067453e-02;-0,027215753081540561;4,02262867392686;3,6300;3,6400;2,210702564092745;2,26850110030937
2020-01-01;71,5096;0,009462899538633884;1,99686134446964e-02;0,962824363135523;51487300,0000052;17,7568457332811;150,2000000000000;5,4000;3,806879e+13;31,2704159022612;-0,001329787234042645;0,985363340354848;5254151,99999975;15,4745291791479;118,3052021159750;1,65;3,98350e+12;29,0131819457668;3,87976993781258e-03;18,84;5,4000;1,76;4,26983170642139;5,01196773933003;4,77326774394799;-5,20955717185523e-03;-0,022538977219324519;4,03113171103935;3,6400;3,7500;2,257233956494410;2,28231655413317
2020-02-01;72,1895;0,043325648914190218;1,17235831692248e-02;0,970020783594185;50965232,3109746;17,7466542388196;149,1000000000000;5,4000;3,868854e+13;31,2865645480799;-0,007323568575232975;0,970186510261145;5301117,44200840;15,4834281944139;118,6294314979440;1,59;3,94140e+12;29,0025571060729;2,74061813149307e-03;40,11;5,4000;1,65;4,27929460596002;5,00461722177069;4,77600461343312;-1,00641867067260e-02;-0,000165726666959909;4,05068199762245;3,7500;3,8100;2,284007442007006;2,26322604440571
2020-03-01;75,3859;-0,003599982359827614;-2,52709051216238e-02;0,914841950640521;47963943,1099145;17,6859601013811;148,6000000000000;5,2100;4,125948e+13;31,3509020204869;-0,003353454057679395;0,947251700858972;5236244,61447797;15,4711151227354;118,3712403493610;1,35;4,28570e+12;29,0863050151965;-2,17645103177844e-03;53,54;5,4000;1,59;4,32262025487421;5,00125813228366;4,77382579048960;-1,17700302590096e-03;-0,032409750218450717;4,09518791308016;3,8100;3,8600;2,264597005290401;2,21484497864564
2020-06-01;75,5270;-0,010044050075134869;-1,57657166208640e-02;0,871117872642141;46334437,6691822;17,6513960367295;151,8000000000000;4,2500;4,178770e+13;31,3636231537836;0,005964214711729587;0,938436743282822;5288805,69113816;15,4811030110745;118,2254059173010;0,20;1,65399e+13;30,4367967595566;5,47204692777492e-03;30,43;4,4900;0,17;4,32449020821970;5,02256386496153;4,77259302195438;4,92167783954667e-04;-0,067318870640680539;4,07451936521254;4,3200;4,0500;0,926826394226961;2,17029302565494
2020-07-01;74,7722;-0,015867710712972993;-5,16361843556901e-03;0,876723837729641;47328600,0000046;17,6726253218972;153,9000000000000;4,2500;4,264797e+13;31,3840007920160;0,013833992094861580;0,950953084845980;5349432,99999987;15,4925011319473;118,8234188085140;0,18;1,67418e+13;30,4489297020910;5,05824350166595e-03;24,46;4,2500;0,20;4,31444615814456;5,03630304084483;4,77763851551916;8,77574859319563e-03;-0,074229247116338826;4,05578163281889;4,0500;4,0700;0,935071089925014;2,18012418994985
2020-08-01;73,5951;0,002750473432400646;-6,01710723246995e-03;0,901536857069433;49181500,5067558;17,7110281047943;154,7000000000000;4,2500;4,285648e+13;31,3888779747432;0,005198180636777128;0,958040126922051;5464244,68281074;15,5137364601252;119,1980940632090;0,15;1,68651e+13;30,4562675138643;3,15321052408701e-03;26,41;4,2500;0,18;4,29857844743159;5,04148775757902;4,78078676510081;2,04497011269011e-03;-0,056503269852617888;4,03787745495338;4,0700;4,1000;0,932610460878909;2,19729164466911
