date;cn_exchange;cn_exchange_rate_h1;cn_exchange_rate_h12;cn_gap;cn_gdp;cn_gdp_log;cn_inflation;cn_interest;cn_m1;cn_m1_log;cn_inflation_rate;us_gap;us_gdp;us_gdp_log;us_inflation;us_interest;us_m1;us_m1_log;us_inflation_rate;vix;cn_interest_lag;us_interest_lag;cn_exchange_log;cn_inflation_log;us_inflation_log
2015-08-01;6,3893;-4,39195724253394e-03;4,43136144697251e-02;0,971510977328321;18210657,64318535;16,7175175654496;90,00764;3,25;36279370000000;31,2222703760854;0,005005058654374617;0,987171541899089;4664991,58179490;15,3555965877164;109,2914418576920;0,26;3,02230e+12;28,7370392468573;-1,41627628282093e-03;28,43;3,25;0,19;1,85462471622294;4,49989455561630;4,69401809255326
2015-09-01;6,3613;-1,85668933345484e-03;4,74470691639894e-02;0,960456845591267;18722047,04348111;16,7452123736487;90,09729;3,25;36441690000000;31,2267345648519;0,000996026559523244;0,979799100303176;4640456,33452464;15,3503232673245;109,1213016869560;0,27;3,01630e+12;28,7350520306235;-1,55675657530019e-03;24,50;3,25;0,26;1,85023275898041;4,50089008647050;4,69246012297338
2015-10-01;6,3495;7,54685038859204e-03;6,41102461193950e-02;0,974222392026787;19257289,99999949;16,7734002483075;89,73869;3,25;37580644970000;31,2575102723531;-0,003980141911038571;0,984732264840868;4654714,99999953;15,3533912423291;109,0722316107600;0,25;3,01190e+12;28,7335922247838;-4,49683750444740e-04;15,07;3,25;0,27;1,84837606964695;4,49690200271452;4,69201033808488
2015-11-01;6,3976;1,45707087826279e-02;7,35384000210009e-02;0,968470570302604;18301083,02767553;16,7224707979007;89,73869;2,90;38761830000000;31,2884571154589;0,000000000000000000;0,985461165292928;4594800,59066258;15,3404359158036;108,8420149915960;0,30;3,05620e+12;28,7481934301176;-2,11068037908635e-03;16,13;3,25;0,25;1,85592292003554;4,49690200271452;4,68989742708065
2015-12-01;6,4915;1,29786483330834e-02;6,82192533660473e-02;0,965159852790693;17273709,44518833;16,6646962183259;90,18694;2,90;40095340000000;31,3222812340119;0,004995058430204535;0,981698967692876;4531937,40841373;15,3266600900050;108,4700913299600;0,54;3,14110e+12;28,7755941729729;-3,41709643711319e-03;18,21;2,90;0,30;1,87049362881817;4,50188462722860;4,68647447903536
2016-01-01;6,5763;-4,37370686319194e-03;4,51899784945056e-02;0,943255041771525;16240999,99999990;16,6030494671567;90,63519;2,90;41268563950000;31,3511221626253;0,004970231831792793;0,979297860430418;4496788,00000010;15,3188739221022;108,6494034775550;0,57;3,09400e+12;28,7604858680794;1,65310220906467e-03;20,20;2,90;0,54;1,88347227715125;4,50684254823309;4,68812621637494
2016-02-01;6,5476;-1,23398595381867e-02;4,79490808395076e-02;0,968207678417123;16851419,27389314;16,6399454411201;92,06957;2,90;39250469630000;31,3009845251809;0,015825861897569959;0,972758414432235;4560096,44090718;15,3328543305887;108,7388302519310;0,54;3,09660e+12;28,7613258513291;8,23076533452705e-04;20,55;2,90;0,57;1,87909857028806;4,52254448692934;4,68894895436666
2016-03-01;6,4673;2,67142431434220e-03;6,34575016251950e-02;0,983192648481750;17583175,03357697;16,6824530387821;91,62132;2,90;41158131430000;31,3484426281477;-0,004868600993792049;0,972206835262796;4616721,41102684;15,3451953598434;109,2070596705880;0,55;3,17980e+12;28,7878394176610;4,30600014339100e-03;13,95;2,90;0,54;1,86675871074988;4,51766399568945;4,69324571021921
2016-04-01;6,4846;1,53186410066648e-02;6,17578876377582e-02;0,979485659252330;18140819,99999990;16,7136752055987;91,44202;2,90;41350484000000;31,3531052422874;-0,001956968094325662;0,979662172272310;4666050,99999989;15,3558236616366;109,7248177642850;0,55;3,23450e+12;28,8048954724305;4,74106797911023e-03;15,70;2,90;0,55;1,86943013506422;4,51570511023118;4,69797557473250
2016-05-01;6,5847;9,04066871854270e-03;3,64148303684328e-02;0,970914587324917;18460802,82925992;16,7311602763024;91,08343;2,90;42425070190000;31,3787605814965;-0,003921501296668573;0,972295001597548;4689418,71554776;15,3608191914933;110,1687414442650;0,57;3,23480e+12;28,8049882181681;4,04579099810976e-03;14,19;2,90;0,55;1,88474877607088;4,51177589968715;4,70201320352585
2016-06-01;6,6445;1,30849714481740e-03;2,04825989140214e-02;0,967664514802843;18796715,62066410;16,7491927115097;90,90413;2,90;44364370020000;31,4234577861826;-0,001968524900742286;0,979555566477534;4764645,90684175;15,3767337810483;110,5305759313570;0,55;3,24700e+12;28,8087526090493;3,28436616728589e-03;15,63;2,90;0,57;1,89378944478943;4,50980543469477;4,70529218794312
2016-07-01;6,6532;3,84038875842219e-03;1,09570070092175e-02;0,968997926485627;19101060,00000018;16,7652543888591;91,08343;2,90;44293443080000;31,4218577702867;0,001972407634284634;0,971518415110707;4720618,00000007;15,3674502811943;110,3517223826040;0,62;3,24470e+12;28,8080440118879;-1,61813640475450e-03;11,87;2,90;0,55;1,89509794193424;4,51177589968715;4,70367274094164
2016-08-01;6,6788;-1,25850254826965e-03;-1,25204091400251e-02;0,976189205950712;19807232,20005253;16,8015576916015;91,17308;2,90;45454359870000;31,4477298586840;0,000984262450370865;0,971066180391401;4782848,48392892;15,3805468441195;110,4530727268970;0,73;3,31900e+12;28,8306846486664;9,18430107883728e-04;13,42;2,90;0,62;1,89893833069267;4,51275967806884;4,70459074955065
2016-09-01;6,6704;1,48064876219507e-02;-3,34872858644952e-03;0,969841293595337;20473939,78805003;16,8346634055593;91,80062;2,90;45434025000000;31,4472823896181;0,006882952731222858;0,969268955586762;4791633,43586781;15,3823819208323;110,7186014569680;0,75;3,29640e+12;28,8238520798356;2,40399586462869e-03;13,29;2,90;0,73;1,89767982814440;4,51961905141627;4,70699186043994
2016-10-01;6,7699;1,69750042901979e-02;-2,11077815095788e-02;0,992398299105450;21156620,00000032;16,8674634168456;91,71098;2,90;46544664750000;31,4714334997640;-0,000976463993380361;0,977054744570888;4811648,99999983;15,3865504107728;110,8566397086980;0,72;3,32770e+12;28,8333024905935;1,24674851301876e-03;17,06;2,90;0,75;1,91248631576635;4,51864211037135;4,70823783240741
2016-11-01;6,8858;9,25156212767431e-03;-4,12862216524690e-02;0,991374657915631;20177520,42109596;16,8200796922528;91,80062;2,90;47540554150000;31,4926042342925;0,000977418407261510;0,976749785323067;4747746,48661556;15,3731806395658;110,6842065437470;0,71;3,32850e+12;28,8335428679872;-1,55546086733382e-03;13,33;2,90;0,72;1,92946132005654;4,51961905141627;4,70668116055490
2016-12-01;6,9498;-1,00506265384583e-02;-6,51276804320007e-02;0,998862674678031;19174799,33793775;16,7691074403878;91,97992;2,90;48655723740000;31,5157905690276;0,001953145850213334;0,977903955949380;4690094,33070662;15,3609632533773;110,7204358523400;0,87;3,38400e+12;28,8500795576725;3,27321392313396e-04;14,04;2,90;0,71;1,93871288218422;4,52157029235711;4,70700842838925
2017-01-01;6,8803;-1,61460451818995e-03;-8,87477445306579e-02;0,986014311640679;18186770,00000017;16,7162049646334;92,96606;2,90;47252645000000;31,4865297471375;0,010721253073496806;0,971718951959088;4647310,99999989;15,3517993307255;111,3656844243780;0,90;3,38860e+12;28,8514379726704;5,82772789025610e-03;11,99;2,90;0,87;1,92866225564576;4,53223448030761;4,71281924076087
2017-02-01;6,8692;3,16856124750076e-03;-8,15104762190439e-02;1,005616282981208;18867474,61415693;16,7529500776603;92,78676;2,90;47652759520000;31,4949616566289;-0,001928660846764907;0,969257223283973;4732422,32867735;15,3699477496071;111,7160539403960;0,87;3,35800e+12;28,8423666745839;3,14611738641912e-03;12,92;2,90;0,90;1,92704765112757;4,53030395719968;4,71596041947570
2017-03-01;6,8910;9,71810326905409e-04;-9,35789843689303e-02;1,024147571769180;19626204,17505528;16,7923761789888;92,51781;2,90;48877010000000;31,5203282587081;-0,002898581651089027;0,972354290236432;4808713,44070318;15,3859401303586;111,8068565113010;0,98;3,47730e+12;28,8772772465092;8,12797871946547e-04;12,37;2,90;0,87;1,93021621237507;4,52740116652537;4,71677288720633
2017-04-01;6,8977;-1,00244162626606e-02;-8,41988502529503e-02;1,014474408265688;20195029,99999937;16,8209470924947;92,51781;2,90;49018041970000;31,5232095497383;0,000000000000000000;0,976268972616415;4857935,99999964;15,3961242143117;112,1384234747580;1,03;3,48910e+12;28,8806649392300;2,96553336533067e-03;10,82;2,90;0,98;1,93118802270198;4,52740116652537;4,71973403205165
2017-05-01;6,8289;-6,89156273586877e-03;-6,45531648916442e-02;1,002101608830058;20558827,90106853;16,8388009882233;92,60746;2,90;49638978000000;31,5357974878177;0,000969002616901582;0,975420201784150;4900438,55363392;15,4048352598175;112,2342706329350;1,05;3,51710e+12;28,8886579023400;8,54721826890836e-04;10,41;2,90;1,03;1,92116360643932;4,52836969996230;4,72058838881185
2017-06-01;6,7820;-8,21709475998644e-03;-2,34518609660936e-02;1,007041753113536;21009857,33430343;16,8605022824270;92,42816;2,90;51022816600000;31,5632940329201;-0,001936129119619490;0,985137481712624;4967703,66505797;15,4184682520761;112,3360795760710;1,16;3,52770e+12;28,8916672164439;9,07111014860851e-04;11,18;2,90;1,05;1,91427204370345;4,52643169412192;4,72149508865015
2017-07-01;6,7265;-1,96370273908204e-02;1,54014875540245e-02;1,013910977181528;21278929,99999975;16,8732279392186;92,33852;2,90;51048457750000;31,5637964495050;-0,000969834301580819;0,976774526779273;4920943,99999965;15,4090109399824;112,2585763716120;1,22;3,54820e+12;28,8974615485730;-6,89922638848373e-04;10,26;2,90;1,16;1,90605494894346;4,52546138922677;4,72080492790515
2017-08-01;6,5957;7,91317800530589e-03;3,51117090629984e-02;1,011900027308771;22007009,16088293;16,9068715588029;92,78676;2,90;51811392980000;31,5786311827092;0,004854312154884077;0,979337668350320;4990133,52743729;15,4229732263752;112,5947293234980;1,25;3,58860e+12;28,9087832702250;2,99445229710771e-03;10,59;2,90;1,22;1,88641792155264;4,53030395719968;4,72379490576009
2017-09-01;6,6481;-2,95256530117860e-03;3,44910200584490e-02;1,013312554391547;22814433,97612011;16,9429039627490;93,32465;2,90;51786303730000;31,5781468234756;0,005797055528180994;0,983247476061888;5001540,92233523;15,4252566073863;113,1909078193400;1,25;3,54220e+12;28,8957691189689;5,29490589323323e-03;9,51;2,90;1,25;1,89433109955795;4,53608427445876;4,72907584292615
2017-10-01;6,6285;-3,20343585269223e-03;5,04805632153253e-02;1,036342867409300;23542869,99999958;16,9743335725007;93,41431;2,90;52597719040000;31,5936938704734;0,000960732239552842;0,992752262216628;5050987,00000112;15,4350942276993;113,1193663998390;1,26;3,60160e+12;28,9123993070989;-6,32042103727914e-04;10,18;2,90;1,25;1,89137853425677;4,53704454549047;4,72844360099961
2017-11-01;6,6073;-1,45898966518574e-02;4,96020674210493e-02;1,032278002376453;22413385,90710316;16,9251689234809;93,41431;2,90;53556504950000;31,6117583797680;0,000000000000000000;1,001188015339345;5009314,24399655;15,4268095862467;113,1221179928960;1,32;3,60330e+12;28,9128712081750;2,43246859010782e-05;11,28;2,90;1,26;1,88817509840408;4,53704454549047;4,72846792538967
2017-12-01;6,5116;-3,36706906371156e-02;5,11013108514689e-02;1,040497278221895;21299915,70061396;16,8742136729542;93,68325;2,90;54379014520000;31,6269994328650;0,002879002157164079;1,007900098182686;4969332,93254669;15,4187961702612;113,0556211606680;1,54;3,65270e+12;28,9264877360879;-5,87832277257894e-04;11,04;2,90;1,32;1,87358520175222;4,53991941125814;4,72787992027128
2018-01-01;6,2960;5,62266379342402e-03;6,31477832264085e-02;1,023327182753084;20203569,99999938;16,8213698794293;94,31080;2,90;54324712570000;31,6260003511229;0,006698636095566757;0,999810201202053;4923797,99999979;15,4095907418869;113,6715194067570;1,63;3,65190e+12;28,9262686960301;5,44774545277793e-03;13,54;2,90;1,54;1,83991451111510;4,54659571118337;4,73331288043217
2018-02-01;6,3315;-8,89994690238560e-03;5,48225563271836e-02;1,048124197613730;20975772,36655955;16,8588786328367;95,47623;2,90;51703599280000;31,5765485135883;0,012357333412504223;0,996942696350859;5018512,50163559;15,4286441333429;114,1869845062380;1,78;3,56610e+12;28,9024936776011;4,53468997486062e-03;19,85;2,90;1,63;1,84553717490853;4,55887731598225;4,73783731967801
2018-04-01;6,3407;9,62126909864547e-03;6,12339439065182e-02;1,048000919621104;22396219,99999897;16,9244027525853;94,22115;2,90;52544777030000;31,5926868178267;-0,001899249622141719;1,001785744873553;5135596,99999949;15,4517066555411;114,9001057070330;2,20;3,69810e+12;28,9388402901720;3,97509156334497e-03;15,93;2,90;2,08;1,84698917244903;4,54564467867395;4,74406310484587
2018-05-01;6,4020;3,42097411896818e-02;7,54180878263986e-02;1,036079173734152;22756992,41245143;16,9403830149253;94,04185;2,90;52627671550000;31,5942631724383;-0,001902969768464935;0,998190433730211;5143539,09958069;15,4532519412704;115,3779657013930;2,16;3,65570e+12;28,9273087092608;4,15891692544146e-03;15,43;2,90;2,20;1,85661044154767;4,54373989595816;4,74821339738013
2018-06-01;6,6248;3,06362537601317e-02;3,58780216772838e-02;1,034543162992472;23070444,59721595;16,9540629016251;94,04185;2,90;54394471230000;31,6272836328241;0,000000000000000000;1,005728306470700;5221652,46018102;15,4683244730163;115,5618638374180;2,19;3,65660e+12;28,9275548698408;1,59387570154390e-03;16,09;2,90;2,16;1,89082018273735;4,54373989595816;4,74980600420990
2018-07-01;6,8309;7,31941181535412e-05;7,65627942456981e-03;1,038259174295631;23447429,99999995;16,9702714519679;94,31080;2,90;53662429390000;31,6137342336619;0,002859896950134555;1,002696945163990;5187828,99999972;15,4618258631967;115,5696600177480;2,17;3,68070e+12;28,9341240674117;6,74632622832405e-05;12,83;2,90;2,19;1,92145643649748;4,54659571118337;4,74987346519664
2018-08-01;6,8314;7,29248900075641e-03;4,41971512400181e-02;1,039866237067892;24268915,96748832;17,0047069111712;94,93834;2,90;53832464430000;31,6168978291737;0,006653956916917281;1,008271062637653;5265757,32630601;15,4767355348596;115,6338638557610;2,19;3,69090e+12;28,9368914466806;5,55542328350977e-04;12,86;2,90;2,17;1,92152963061564;4,55322762824312;4,75042885326848
2018-09-01;6,8814;1,30369778556978e-02;3,53769065511642e-02;1,033716496676310;25058950,11450791;17,0367416116826;95,56588;2,90;53857408250000;31,6173610820279;0,006609974431825982;1,005521305493743;5275528,10301314;15,4785893466306;115,7682333167470;2,24;3,67570e+12;28,9327647066455;1,16202517589148e-03;12,12;2,90;2,19;1,92882211961639;4,55981585258636;4,75159020381569
2018-10-01;6,9717;-4,08193164696824e-03;9,43652385955840e-03;1,050890509352634;25880889,99999956;17,0690154164956;95,74518;2,90;54012840000000;31,6202429120059;0,001876192632768170;1,008415631231656;5285745,00000016;15,4805241323471;115,9727684007050;2,37;3,72220e+12;28,9453360072563;1,76676345572613e-03;21,23;2,90;2,24;1,94185909747209;4,56169028736810;4,75335540838072
2018-11-01;6,9433;-1,30906532214379e-02;1,22815090422344e-02;1,037065774062432;24469391,85430694;17,0129335824050;95,38658;2,90;54349866090000;31,6264632656473;-0,003745358251976860;1,016122722117194;5224649,01284849;15,4688981789844;115,5843351807220;2,56;3,68000e+12;28,9339338681094;-3,34934851810120e-03;18,07;2,90;2,37;1,93777716582512;4,55793789769963;4,75000043823884
2018-12-01;6,8530;-2,16242182621760e-02;1,93647669666270e-02;1,036317535464003;23121457,70046140;16,9562716491088;95,47623;2,90;55168600000000;31,6414150667807;0,000939859674180754;1,018995082649780;5180273,93204217;15,4603684954711;115,2151631121430;2,69;3,80070e+12;28,9662063762225;-3,19396281513207e-03;25,42;2,90;2,56;1,92468651260369;4,55887731598225;4,74680136383743
2019-01-01;6,7064;-2,70256310580086e-03;3,28985238601347e-02;1,004159423295875;21716830,00000017;16,8935980939439;95,92448;2,90;54563800000000;31,6303917751323;0,004694885837029927;1,008884100535090;5120260,99999991;15,4487159722789;115,4348319579190;2,59;3,74850e+12;28,9523768758895;1,90659666525139e-03;16,57;2,90;2,69;1,90306229434151;4,56356121521658;4,74870614525419
2019-02-01;6,6883;4,89210037971488e-03;4,56361284320586e-02;1,021804227880119;22526122,78524077;16,9301862063980;96,91061;2,90;52719050000000;31,5959979862336;0,010280274649390853;1,004542208121905;5213352,60691172;15,4667337013844;115,9227811268230;2,49;3,70510e+12;28,9407313648657;4,22705314009453e-03;14,70;2,90;2,59;1,90035973123571;4,57378900722670;4,75292428950192
2019-03-01;6,7211;2,97128474011954e-03;5,38142544894169e-02;1,041903615830067;23587493,72760069;16,9762272027384;96,55202;2,90;54757554230000;31,6339364519109;-0,003700214042611116;1,008122959817108;5306449,57328403;15,4844335393186;116,5767430768770;2,48;3,75730e+12;28,9547217302774;5,64135835680601e-03;13,71;2,90;2,49;1,90525183161542;4,57008193045784;4,75854979498986
2019-04-01;6,7411;2,38054130185259e-02;4,54142436155065e-02;1,031163660061500;24150259,99999988;16,9998057040504;96,64167;2,90;54061460000000;31,6211426634414;0,000928515011907605;1,009520629292559;5352102,99999997;15,4930001257470;117,1940171194950;2,47;3,82380e+12;28,9722658084947;5,29500161289409e-03;13,12;2,90;2,48;1,90822311635554;4,57101001466634;4,76383082737142
2019-05-01;6,9035;-5,33032495943297e-03;3,45662108740761e-02;1,017341698854950;24452321,84650327;17,0122357324236;96,64167;2,90;54435564000000;31,6280388061890;0,000000000000000000;1,005156991912550;5378329,00821394;15,4978882906251;117,4434948900620;2,44;3,79130e+12;28,9637300841247;2,12875858937944e-03;18,71;2,90;2,47;1,93202852937407;4,57101001466634;4,76595732336468
2019-06-01;6,8668;2,41451150741767e-03;2,88934982166378e-02;1,017367688167618;24889205,77145812;17,0299447642910;96,55202;2,90;56769620000000;31,6700224394125;-0,000927653671547790;1,013811029078727;5451434,95461833;15,5113894264089;117,4668834310530;2,30;3,83130e+12;28,9742252871167;1,99147181484172e-04;15,08;2,90;2,44;1,92669820441464;4,57008193045784;4,76615645071900
2019-07-01;6,8834;3,66140659336018e-02;1,47238561863499e-02;1,012747505922826;25104630,00000083;17,0385628492424;96,91061;2,90;55304310000000;31,6438719599370;0,003713956476519176;1,008121030840521;5397763,99999887;15,5014953517079;117,6631637358380;2,22;3,86350e+12;28,9825946243201;1,67094162245474e-03;16,12;2,90;2,30;1,92911271592205;4,57378900722670;4,76782599787167
2019-08-01;7,1401;-1,52775568809749e-03;-4,05880149022551e-02;1,010279325924754;25933726,36274058;17,0710548557413;97,62781;2,90;55679809000000;31,6506387016327;0,007400634460973832;1,012127343118979;5492946,90578307;15,5189754464821;117,6572019508790;2,06;3,85070e+12;28,9792760658831;-5,06682360877919e-05;18,98;2,90;2,22;1,96572678185566;4,58116239135637;4,76777532835190
2019-09-01;7,1292;-1,29034048359080e-02;-4,60125071699775e-02;1,006998001180222;26905594,86273488;17,1078448104079;98,43465;2,90;55713800000000;31,6512489880102;0,008264448418949577;1,006998998849346;5497003,64288222;15,5197137095463;117,7493803183130;2,03;3,87800e+12;28,9863406727490;7,83448576930246e-04;16,24;2,90;2,06;1,96419902616756;4,58939287621987;4,76855847019319
2019-10-01;7,0378;-1,23694646429229e-03;-4,94418584732577e-02;1,020241673568792;27679799,99999997;17,1362134632541;99,33114;2,90;55814390000000;31,6530528373738;0,009107463682757944;1,006705028201235;5511056,00000041;15,5222668143090;118,0185778391280;1,88;3,92490e+12;28,9983619891314;2,28619055223289e-03;13,22;2,90;2,03;1,95129562133165;4,59845911705660;4,77084205138804
2019-11-01;7,0291;-6,00739529704519e-03;-6,53098987964760e-02;0,984012473442917;25630557,37614448;17,0592958451246;99,68974;2,90;56248652000000;31,6608031922815;0,003610146828074257;1,007015084399188;5431080,75564071;15,5076487062934;117,9552911988000;1,77;3,92610e+12;28,9986676826760;-5,36243034670925e-04;12,62;2,90;1,88;1,95005867486736;4,60206276294615;4,77030566452365
2019-12-01;6,9870;-8,09046136866831e-03;-6,68942348300301e-02;0,952161968141661;23518221,61015473;16,9732860663228;99,68974;2,90;57600900000000;31,6845593085083;0,000000000000000000;1,000548445763732;5341174,24939832;15,4909560836537;117,8479790695490;1,76;4,04330e+12;29,0280823061593;-9,09769525049398e-04;13,78;2,90;1,77;1,94405127957031;4,60206276294615;4,76939548090714
2020-01-01;6,9307;1,00350414661230e-02;-7,01148056208920e-02;0,856595763674263;20524479,99999926;16,8371288780244;101,12410;2,90;54553178660000;31,6301970970874;0,014388240956391352;0,985363340354848;5254151,99999975;15,4745291791479;118,3052021159750;1,65;3,98350e+12;29,0131819457668;3,87976993781258e-03;18,84;2,90;1,76;1,93596081820165;4,61634847546266;4,77326774394799
2020-02-01;7,0006;1,30702264370732e-02;-7,93763202302706e-02;0,859096866557669;20975841,73863687;16,8588819400791;101,93100;2,90;55270072910000;31,6432527009333;0,007979304636580142;0,970186510261145;5301117,44200840;15,4834281944139;118,6294314979440;1,59;3,94140e+12;29,0025571060729;2,74061813149307e-03;40,11;2,90;1,65;1,94599585966777;4,62429611378657;4,77600461343312
2020-03-01;7,0927;-5,42872613379086e-03;-7,80297524871894e-02;0,932083458178608;23198150,67913823;16,9595831213532;100,67590;2,90;57505030000000;31,6828935381667;-0,012313231499740063;0,947251700858972;5236244,61447797;15,4711151227354;118,3712403493610;1,35;4,28570e+12;29,0863050151965;-2,17645103177844e-03;53,54;2,90;1,59;1,95906608610484;4,61190644635487;4,77382579048960
2020-06-01;7,0681;-1,17551305228702e-02;-9,01326779735885e-02;0,963488504817679;25925470,47185048;17,0707364593347;98,97254;2,90;60431796850000;31,7325365202634;0,000000000000000000;0,938436743282822;5288805,69113816;15,4811030110745;118,2254059173010;0,20;1,65399e+13;30,4367967595566;5,47204692777492e-03;30,43;2,90;0,17;1,95559170263127;4,59484243792201;4,77259302195438
2020-07-01;6,9855;-1,86978051550031e-02;-7,87027330803789e-02;0,970158150002111;26435570,00000007;17,0902210097419;98,61395;2,90;59119263680000;31,7105779378225;-0,003623126172168534;0,950953084845980;5349432,99999987;15,4925011319473;118,8234188085140;0,18;1,67418e+13;30,4489297020910;5,05824350166595e-03;24,46;2,90;0,20;1,94383657210840;4,59121273233136;4,77763851551916
2020-08-01;6,8561;-6,95224795581995e-03;-5,95094491588910e-02;0,973106705707606;27485296,29256030;17,1291617393738;99,95869;2,90;60128909740000;31,7275118691010;0,013636407425115848;0,958040126922051;5464244,68281074;15,5137364601252;119,1980940632090;0,15;1,68651e+13;30,4562675138643;3,15321052408701e-03;26,41;2,90;0,18;1,92513876695340;4,60475700063878;4,78078676510081
2020-09-01;6,8086;-1,63327561391882e-02;-5,20310238691737e-02;0,972148105652002;28574897,81259519;17,1680391915266;100,13800;2,90;60231212000000;31,7292118056441;0,001793841035731880;0,953099364699438;5470020,32205416;15,5147928895748;119,3641068443580;0,13;1,71325e+13;30,4719983604064;1,39274694326041e-03;26,37;2,90;0,15;1,91818651899758;4,60654923466321;4,78217854307163
2020-10-01;6,6983;-1,71049867875106e-02;-4,70568986190343e-02;0,992154796376051;29561879,99999925;17,2019962514806;99,86903;2,90;60918241000000;31,7405537696056;-0,002685993329205827;0,966152424774587;5539369,99999998;15,5273913338455;119,4136355193980;0,12;1,73172e+13;30,4827213431764;4,14937759343204e-04;38,02;2,90;0,13;1,90185376285839;4,60385962758146;4,78259339476811
2020-11-01;6,5847;-7,59173133059932e-03;-3,28981606325367e-02;0,982707972559599;27971168,07001434;17,1466848258369;99,24149;2,90;61863217000000;31,7559468863596;-0,006283629669778468;0,973256696984409;5493820,98208748;15,5191345608486;119,3407183033680;0,16;1,76372e+13;30,5010314237495;-6,10627217845217e-04;20,57;2,90;0,12;1,88474877607088;4,59755617281810;4,78198258104153
2020-12-01;6,5349;-1,13110321595302e-02;-2,54947827791854e-02;0,977445574658758;26396586,75433960;17,0887452701496;99,95869;2,90;62558099000000;31,7671168248753;0,007226816122974489;0,975503669801967;5455798,21089827;15,5121894930154;119,4530750198920;0,17;1,79440e+13;30,5182769131465;9,41478467042289e-04;22,75;2,90;0,16;1,87715704474028;4,60475700063878;4,78292361659570
2021-01-01;6,4614;7,73526856744366e-04;-1,51574758234108e-02;0,959414730755372;24920020,00000004;17,0311820544514;100,90000;2,90;62556381000000;31,7670893620268;0,009416990158634508;0,975104986437149;5444405,99999944;15,5100992174892;119,9612025378860;0,14;1,80806e+13;30,5258606561826;4,25378348702510e-03;33,09;2,90;0,17;1,86584601258075;4,61412992735956;4,78716837832111
2021-02-01;6,4664;1,44167941801545e-02;-2,43412423103240e-02;0,995666648897955;26174447,29119039;17,0802941985931;101,50000;2,90;59348746000000;31,7144521078646;0,005946481665014769;0,964390084544083;5507245,35964953;15,5215751213922;120,6179160809980;0,11;1,82581e+13;30,5356299331076;5,47438279392543e-03;27,95;2,90;0,14;1,86661953943750;4,62005879848184;4,79262783114501
2021-03-01;6,5603;-1,30259518783369e-02;-3,37317883164610e-02;1,014017925772246;27528951,62778626;17,1307487953107;101,00000;2,90;61611317000000;31,7518666871265;-0,004926108374384230;0,980904438475935;5691101,70513439;15,5544144086493;121,4722857254230;0,10;1,87163e+13;30,5604159178701;7,08327313374646e-03;19,40;2,90;0,11;1,88103633361765;4,61512051684126;4,79968613573628
2021-04-01;6,4754;-1,54067069619606e-02;1,70269004035846e-02;1,009077871913764;28284919,99999993;17,1578393584011;100,70000;2,90;60542189000000;31,7343615767806;-0,002970297029702973;0,992898701354846;5784815,99999994;15,5707471117082;122,4706554065360;0,11;1,90789e+13;30,5796041282951;8,21890915405765e-03;18,61;2,90;0,10;1,86801038173932;4,61214579972452;4,80787145358690
2021-06-01;6,4589;-3,25185629660663e-04;3,58720809996596e-02;0,992735034432198;28907903,74044248;17,1796256015207;100,20000;2,90;63747936000000;31,7859579229724;-0,003976143141153021;0,999150287281047;5892372,58306476;15,5891692899803;124,5994712355340;0,09;1,93011e+13;30,5911832050339;9,29066290235903e-03;15,83;2,90;0,10;1,86545902465769;4,60716818865076;4,82510436264879
2021-07-01;6,4568;4,95478766484814e-04;4,12332592145188e-02;0,991419783013604;29128810,00000020;17,1872382767452;100,50000;2,90;62036705000000;31,7587473419303;0,002994011976047872;1,000938570816112;5883176,99999951;15,5876074800844;125,1988599232760;0,10;1,94437e+13;30,5985442260686;4,81052352629141e-03;18,24;2,90;0,09;1,86513383902803;4,61015772749913;4,82990335258042
2021-08-01;6,4600;5,26177333897371e-04;6,49351143107266e-02;0,994969862898087;30271607,20853067;17,2257207753443;100,60000;2,90;62665869000000;31,7688380612860;0,000995024875621864;1,007000936586429;6015423,11335999;15,6098372479527;125,4575096707030;0,10;1,96545e+13;30,6093274356592;2,06591136361389e-03;16,48;2,90;0,10;1,86562931779451;4,61115225766564;4,83196713288370
2021-09-01;6,4634;-1,13586308890488e-02;9,33475645887716e-02;0,989340408170828;31327658,93907787;17,2600119374770;100,60000;2,90;62464568000000;31,7656205999155;0,000000000000000000;1,012751174643714;6067881,47005121;15,6185200856492;125,7982486110190;0,10;1,98387e+13;30,6186556914449;2,71597085906117e-03;23,14;2,90;0,10;1,86615549512841;4,61115225766564;4,83467942215845
2021-10-01;6,3904;-2,94624880101302e-03;1,32104407890312e-01;1,016661897775686;32589939,99999984;17,2995142097565;101,30000;2,90;62608212000000;31,7679175675396;0,006958250497017815;1,037777217332164;6203368,99999999;15,6406030895308;126,8433953741130;0,11;2,00117e+13;30,6273382184367;8,30811855199753e-03;16,26;2,90;0,10;1,85479686423936;4,61808641125464;4,84295321826577
2021-11-01;6,3716;-1,88353477247993e-04;1,14114229981406e-01;1,015490931266674;30793198,00448133;17,2428043795438;101,70000;2,90;63748204000000;31,7859621270212;0,003948667324777944;1,046535581383756;6144708,79392361;15,6311019107501;127,4666312016890;0,14;2,02569e+13;30,6395165921829;4,91342750434764e-03;27,19;2,90;0,11;1,85185061543835;4,62202730305451;4,84785461427967
