date;br_exchange;br_exchange_rate_h1;br_exchange_rate_h12;br_gap;br_gdp;br_inflation;br_interest;br_m1;br_inflation_rate;ru_exchange;ru_exchange_rate_h1;ru_exchange_rate_h12;ru_gap;ru_gdp;ru_inflation;ru_interest;ru_m1;ru_inflation_rate;in_exchange;in_exchange_rate_h1;in_exchange_rate_h12;in_gap;in_gdp;in_inflation;in_interest;in_m1;in_inflation_rate;cn_exchange;cn_exchange_rate_h1;cn_exchange_rate_h12;cn_gap;cn_gdp;cn_inflation;cn_interest;cn_m1;cn_inflation_rate;za_exchange;za_exchange_rate_h1;za_exchange_rate_h12;za_gap;za_gdp;za_inflation;za_interest;za_m1;za_inflation_rate;us_gap;us_gdp;us_inflation;us_interest;us_m1;us_inflation_rate;vix;br_interest_lag;ru_interest_lag;in_interest_lag;cn_interest_lag;za_interest_lag;us_interest_lag;us_inflation_log;br_exchange_log;br_inflation_log;ru_exchange_log;ru_inflation_log;in_exchange_log;in_inflation_log;cn_exchange_log;cn_inflation_log;za_exchange_log;za_inflation_log
2011-10-01;1,6957;0,086765627230456444;0,181072521683179777;1,077164452999256;1160804,900000038;3369,28;11,50;260305090000;4,30123552468831e-03;29,8977;0,046526401025119846;0,053005671641165542;1,150354695649131;16908795,39999980;109,10040;5,25;5420100000000;4,80018272376292e-03;48,8730;0,065186675167790753;1,01932511839732e-01;1,046498901329193;22448499,9999998;94,3947195483892;6,0000;1,599546e+13;0,005076142131980266;6,3233;3,93008437036446e-03;-0,003659844858294070;1,141438651572532;13801210,00000035;83,19276;3,25;27655270000000;0,000939906615729846;7,8300000000000;0,061750874891898011;0,102609608944362218;1,040763323417277;869309,799999950;60,90000;5,50000000000000;918907740600;0,00661157024793391;0,975800449695948;4014288,00000011;103,8364086207410;0,37;2,12810e+12;-2,06268263335829e-03;29,96;12,00;5,25;6,0000;3,25;5,50000000000000;0,33;4,64281666665603;0,528095634930945;8,12245435066840;3,39778155436099;4,69226855919344;3,88922509675214;4,54748513459952;1,84424122378363;4,42116032481000;2,05796251000271;4,10923317471585
2011-11-01;1,8494;0,005069856067285050;0,126647419276422535;1,095266195520137;1161619,564584402;3386,80;11,50;268690702000;5,19992401937497e-03;31,3216;0,027537371816455547;-0,008499829140574011;1,144741295413159;17285685,42167937;109,55860;5,25;5475200000000;4,19980128395503e-03;52,1650;0,020773808465853527;4,42750501057270e-02;1,083224114828028;23362030,7853910;94,8714605562093;6,0000;1,615242e+13;0,005050505050504528;6,3482;-7,47882781676279e-03;-0,009337431540013208;1,117936578694900;13097009,39518168;83,03652;3,25;28141640000000;-0,001878048041680680;8,3287500000000;-0,022567002971328964;0,057240455599250062;1,051720104684891;879089,554315312;60,90000;5,50000000000000;942360366000;0,00000000000000000;0,985527834515266;3978392,02882566;103,7488162417370;0,41;2,16440e+12;-8,43561330437836e-04;27,80;11,50;5,25;6,0000;3,25;5,50000000000000;0,37;4,64197274932752;0,614861262161401;8,12764080176812;3,44430795538611;4,69645956592696;3,95441177191993;4,55252292862948;1,84817130815400;4,41928051102498;2,11971338489461;4,10923317471585
2011-12-01;1,8588;-0,059801176778552123;0,097079062595786580;1,101790654474815;1142321,036683650;3403,73;11,00;292168445000;4,99881894413612e-03;32,1961;-0,058564577697645781;-0,058301148573374650;1,180851876864018;18447818,54556492;110,04070;5,25;5938600000000;4,40038481689253e-03;53,2600;-0,069532821965483826;2,80902941731132e-02;1,141276142661675;24499502,5143374;94,4557223416773;6,0000;1,697815e+13;-0,004382120946537782;6,3009;1,68088587354509e-03;-0,001795004651775400;1,092530910744447;12487289,80454719;83,27087;3,25;28984770000000;0,002822252184942364;8,1429000000000;-0,045538631172881150;0,043055066539213094;1,025528100870048;849559,338453907;61,10000;5,50000000000000;947269325800;0,00328407224958949;1,000099516073651;3965942,30500727;103,4929180873680;0,49;2,20810e+12;-2,46651637713879e-03;23,40;11,50;5,25;6,0000;3,25;5,50000000000000;0,41;4,63950318608774;0,619931118228686;8,13262716809851;3,47184532720256;4,70085029735930;3,97518558038579;4,54813117804850;1,84069248033723;4,42209878813358;2,09714638192328;4,11251186617755
2012-01-01;1,7509;-0,028090921284945947;0,128004697286266955;1,089781824570671;1129474,199999730;3422,79;10,50;266624937000;5,59973910974132e-03;30,3647;-0,047700182845303196;-0,011160460519436644;1,121412480593948;15182776,39999981;110,59090;5,25;5670700000000;4,99996819358661e-03;49,6825;-0,015041353992588213;7,00771724655560e-02;1,118231431726794;24185100,0000009;94,7883129133029;6,0000;1,672039e+13;0,003521126760563043;6,3115;-3,11027433875743e-03;-0,005083006734734941;1,059527670796307;11735760,00000030;84,52071;3,25;27001040000000;0,015009330393689790;7,7804000000000;-0,045947311575067484;0,140503777198996538;1,011660657029101;847279,800000122;61,40000;5,50000000000000;950435046800;0,00490998363338790;0,998393077610088;3960258,99999989;103,9483067384220;0,40;2,20920e+12;4,40019142826342e-03;19,44;11,00;5,25;6,0000;3,25;5,50000000000000;0,49;4,64389372497868;0,560129941450134;8,13821128695496;3,41328074950492;4,70583780722216;3,90565275842030;4,55164612015594;1,84237336621078;4,43699659309118;2,05160775075040;4,11740983515310
2012-02-01;1,7024;0,074133146380350068;0,151411297415893209;1,095030430766605;1146663,713127044;3438,19;10,50;263700653000;4,49925353293668e-03;28,9503;0,012968943836197511;0,056079355227235173;1,126245190932825;15866782,13945549;111,00010;5,25;5713000000000;3,70012360872374e-03;48,9408;0,044278157120146044;9,41693763342450e-02;1,137488051406580;24221234,5321762;95,2871987707413;7,7500;1,691581e+13;0,005263157894736414;6,2919;3,81370076605769e-04;-0,002227562218816370;1,103321906382566;12256367,31487733;84,44260;3,25;27031290000000;-0,000924152198910733;7,4310000000000;0,032086331392205736;0,185825481299993545;1,025448095749242;878791,044508192;61,70000;5,50000000000000;943257934500;0,00488599348534202;0,993803212172678;4003041,57601886;104,4059883836910;0,30;2,19450e+12;4,40297355127406e-03;18,43;10,50;5,25;6,0000;3,25;5,50000000000000;0,40;4,64828703380056;0,532039020165188;8,14270044910453;3,36558056665961;4,70953110221283;3,89061140442771;4,55689547604209;1,83926309187202;4,43607201360035;2,00566043917533;4,12228393091134
2012-03-01;1,8334;0,027861749521900570;0,096182494765320259;1,064295500964485;1191025,183466359;3445,41;9,75;265172466000;2,09994212070885e-03;29,3282;0,001175650875133716;0,058124404129823226;1,096582678033819;16902791,56753879;111,64390;5,25;5704300000000;5,79999477477955e-03;51,1565;0,026291159542010778;6,12778817913195e-02;1,183383149416404;25315356,4376089;96,0355275568990;9,5000;1,737394e+13;0,007853403141361737;6,2943;-2,48150926672297e-03;-0,003198475098166620;1,116253901522945;12816307,97415711;84,59883;3,25;27799810000000;0,001850132516052483;7,6733000000000;0,009255511834726171;0,181228426562414224;1,031550869395289;896676,917287888;62,40000;5,50000000000000;964042353000;0,01134521880064820;0,990342203868933;4043065,92300589;105,1989057831610;0,29;2,24600e+12;7,59455862393676e-03;15,50;10,50;5,25;7,7500;3,25;5,50000000000000;0,30;4,65585289894876;0,606172166545538;8,14479818942868;3,37854951049581;4,71531434177347;3,93488956154786;4,56471820172330;1,83964446194863;4,43792043672931;2,03774677056754;4,13356527537538
2012-04-01;1,8852;0,063005679207850385;0,059163263242548281;1,067552989068899;1183125,699999837;3467,46;9,00;266494252000;6,39981888947916e-03;29,3627;0,100003016371435383;0,062482996990989470;1,119494571513445;16435995,60000021;111,99000;5,25;5831500000000;3,10003502206557e-03;52,5193;0,071687294030478022;3,18506794317401e-02;1,136480397610594;23132000,0000008;97,3658898434015;9,2500;1,748423e+13;0,013852813852814005;6,2787;9,00578457492118e-03;-0,009264436837976620;1,100860986267714;13132059,99999995;84,52071;3,25;27498380000000;-0,000923417025980311;7,7446500000000;0,096839098924309308;0,147479648426191545;1,024504197632394;892323,699999818;62,70000;5,50000000000000;934182220500;0,00480769230769229;0,988060779693093;4047164,99999979;105,5167147813290;0,29;2,26860e+12;3,02102950408134e-03;17,15;9,75;5,25;9,5000;3,25;5,50000000000000;0,29;4,65886937431304;0,634033916067439;8,15117761643391;3,37972516137094;4,71840958159460;3,96118072108987;4,57847594236512;1,83716295268190;4,43699659309118;2,04700228240226;4,13836144763888
2012-05-01;2,0078;0,040315839948976473;0,039837348145981388;1,062533843609202;1215789,347433552;3479,94;8,50;267179533000;3,59917634233708e-03;32,4509;0,011215448857595511;-0,026909722084945464;1,135394467513455;16907725,90290837;112,57230;5,25;5856400000000;5,19957139030280e-03;56,4225;-0,002013634846532497;1,29828398578180e-03;1,164329401011062;23876886,5764631;98,2805139153720;9,0000;1,750502e+13;0,009393680614859345;6,3355;-1,67451304490540e-03;-0,024915192801068242;1,082881325662572;13383963,96765139;84,28637;3,25;27865631040000;-0,002772574910929970;8,5321500000000;-0,039365821927095812;0,173213517262032379;1,038041750523299;907875,666253731;62,70000;5,50000000000000;955409740000;0,00000000000000000;0,985110363816672;4072472,49856633;105,3928930937310;0,29;2,24840e+12;-1,17347936632217e-03;24,06;9,00;5,25;9,2500;3,25;5,50000000000000;0,29;4,65769520588068;0,697039595275289;8,15477033124058;3,47972817774238;4,72359568188936;4,03286801512035;4,58782577673345;1,84616873725683;4,43422016747521;2,14384138132657;4,13836144763888
2012-06-01;2,0904;-0,028679453046693282;0,059475856612561606;1,049720838024118;1207383,154419938;3482,72;8,50;273604994000;7,98864348235728e-04;32,8169;-0,019287781289258010;-0,003293357207620140;1,098291081949001;17406529,82113153;113,57420;5,25;6003900000000;8,90005800716520e-03;56,3090;-0,008955070725823688;5,84692648802871e-02;1,091672325344660;23664171,7649175;99,4445809160616;9,0000;1,807961e+13;0,011844331641285066;6,3249;1,12191780684534e-03;-0,023515816314645388;1,089528195731483;13604345,06681767;83,81767;3,25;28752557660000;-0,005560804196455438;8,2028000000000;-0,002551161917582867;0,206985029593910408;1,025334659949316;903224,525322721;63,00000;5,50000000000000;954229375900;0,00478468899521522;0,997683436428589;4140641,35268504;105,2383452836550;0,32;2,27100e+12;-1,46639688445183e-03;17,08;8,50;5,25;9,0000;3,25;5,50000000000000;0,29;4,65622773278408;0,737355435224266;8,15556887666653;3,49094362659997;4,73245636781701;4,03085438027382;4,59960051327798;1,84449422421192;4,42864384444891;2,10447555939948;4,14313472639153
2012-07-01;2,0313;0,009797756328381757;0,107086981922561164;1,041726236272307;1230448,799999966;3497,70;8,00;273823647000;4,30123581568420e-03;32,1900;0,003207029673458539;0,021515855323449795;1,110639020874000;17715787,89999992;114,97120;5,25;5976300000000;1,23003287718513e-02;55,8070;-0,001533240682868531;9,08580256812330e-02;1,023760799407446;23569500,0000024;100,9412384883770;9,0000;1,739804e+13;0,015050167224081257;6,3320;2,03519858209589e-03;-0,024783425305003659;1,078316040852495;13808959,99999962;83,89579;3,25;28309070000000;0,000932023044782682;8,1819000000000;0,027711084517189732;0,187565324199909789;1,019229066151518;903428,400000118;63,00000;5,30769230769231;987670637800;0,00000000000000000;0,985343100117892;4086345,99999970;105,0668293163900;0,30;2,31460e+12;-1,62978586182350e-03;18,93;8,50;5,25;9,0000;3,25;5,50000000000000;0,32;4,65459661737650;0,708675982177572;8,15986088860735;3,47165584531072;4,74468166221661;4,02189930954799;4,61453855038685;1,84561614201877;4,42957543342990;2,10192439748189;4,14313472639153
2012-08-01;2,0513;-0,009896220290651181;0,139255242369936028;1,045712801489947;1259692,638499031;3512,04;7,50;275496620000;4,09983703576633e-03;32,2934;-0,043559915023408724;0,029113693571539478;1,128312445903982;18301495,93303553;115,08610;5,25;5980000000000;9,99380714474585e-04;55,7215;-0,055807540934358801;1,77951046239954e-01;1,026346967844773;23975870,2765089;102,1884531319730;9,0000;1,756866e+13;0,012355848434925099;6,3449;-6,14855882967058e-04;-0,027806646222270581;1,077721288336897;14232241,11544551;84,44312;3,25;28573930000000;0,006523926885961595;8,4118000000000;-0,012759677688142013;0,204302918652957022;1,028370665829506;910539,802219158;63,30000;5,00000000000000;992920413400;0,00476190476190474;0,983216693150613;4153391,67074711;105,6515428411570;0,26;2,33460e+12;5,56515818142977e-03;17,47;8,00;5,25;9,0000;3,25;5,30769230769231;0,30;4,66014634727921;0,718473738505954;8,16395234421179;3,47486287498418;4,74568054388265;4,02036606886512;4,62681868833344;1,84765134060086;4,43607817161063;2,12963548199908;4,14788532915013
2012-09-01;2,0311;0,000590638398821564;0,105503285240270861;1,025356288958662;1241905,855552062;3532,06;7,50;283624015000;5,70039065614281e-03;30,9169;0,019484266041385201;0,045159581198357834;1,080262927950788;18183186,43688758;115,71910;5,50;5969200000000;5,50022982792875e-03;52,6970;0,026599080661108054;1,75030236422176e-01;1,022882042389150;24460931,2488046;103,1030772039440;9,0000;1,746871e+13;0,008950366151347700;6,3410;-6,45510579255615e-03;-0,030909659041545190;1,071709573990652;14702777,80478205;84,70231;3,25;28678820000000;0,003069403404327042;8,3051500000000;0,043696314636131550;0,190572444349090819;1,014598834107369;908724,251385343;63,80000;5,00000000000000;1005768161000;0,00789889415481837;0,978794140092587;4164266,42593338;106,1229824517150;0,24;2,35800e+12;4,46221226761256e-03;15,73;7,50;5,25;9,0000;3,25;5,00000000000000;0,26;4,66459863339511;0,708577518215303;8,16963654912203;3,43130295996077;4,75116570268398;3,96455852793077;4,63572923736649;1,84703648471789;4,43914287401339;2,11687580431094;4,15575319035074
2012-10-01;2,0323;0,032340524823699202;0,070340189593864344;1,031664224203158;1271711,300000148;3552,90;7,25;281894017000;5,90023952028007e-03;31,5252;-0,014979099756619707;0,016862469327847851;1,096364355572763;18768889,70000014;116,25140;5,50;5931300000000;4,59993207690013e-03;54,1175;0,007529213433786097;1,26415079749434e-01;1,015809247228339;25483799,9999993;103,8514059901010;9,0000;1,733798e+13;0,007258064516122653;6,3002;-1,74750231135468e-03;-0,025561216122731434;1,060986409157116;15181199,99999977;84,61381;3,25;29331170000000;-0,001044835731162430;8,6761000000000;0,016381721546785855;0,128086448599023406;1,017132856822279;923353,100000202;64,20000;5,00000000000000;1002020543300;0,00626959247648906;0,980685767317155;4160201,00000026;106,0817085558490;0,23;2,41620e+12;-3,88925140553553e-04;18,60;7,50;5,50;9,0000;3,25;5,00000000000000;0,24;4,66420963260356;0,709168156614124;8,17551945039556;3,45078722600215;4,75575508740570;3,99115760859187;4,64296108889298;1,84058137892534;4,43809749206086;2,16057211894707;4,16200321069592
2012-11-01;2,0991;-0,024498500613350904;0,093138061395821037;1,029479658912405;1260008,346317454;3574,22;7,25;296879634000;6,00073179656047e-03;31,0565;-0,022263947616345092;0,066488705615769916;1,084661578410134;19183236,84460087;116,64670;5,50;5975400000000;3,40038915660368e-03;54,5265;0,004589052533239713;1,34795116543974e-01;0,991054405993353;25186521,2982485;104,2671442046330;9,0000;1,794791e+13;0,004003202562049335;6,2892;6,35990714750179e-05;-0,025149849970137028;1,042056445527070;14467146,14050023;84,75506;3,25;29688300000000;0,001669349246889995;8,8194000000000;-0,036752392031365932;0,141583338714112550;1,030970336251240;938948,985779843;64,40000;5,00000000000000;1033097964000;0,00311526479750790;0,994383934113329;4128145,54577863;105,5790842239700;0,23;2,41520e+12;-4,73808669488374e-03;15,87;7,25;5,50;9,0000;3,25;5,00000000000000;0,23;4,65946028559360;0,741508681437824;8,18150224950481;3,43580812624553;4,75914970831160;3,99868682202566;4,64695629996027;1,83883387661398;4,43976544949304;2,17695384049386;4,16511363311031
2012-12-01;2,0483;-0,028875542088071748;0,139020862636952125;1,031609441840443;1223711,301261082;3602,46;7,25;333485628000;7,90102455920461e-03;30,3727;-0,011423889643707774;0,074723467177604697;1,105812567192082;19990206,14090821;117,27660;8,25;6430100000000;5,40006704004492e-03;54,7773;-0,027545943673040973;1,22195838690613e-01;1,020838243538743;26856871,4879368;104,4334394904460;9,0000;1,812874e+13;0,001594896331740259;6,2896;-1,60711620941445e-03;-0,030215339261495888;1,057313607909286;13729467,57898167;85,37871;3,25;30867300000000;0,007358262739711297;8,5011500000000;0,051910079486902294;0,210206674510777791;1,012987195068525;909753,489836260;64,60000;5,00000000000000;1035141814200;0,00310559006211153;0,998526363673522;4102936,39470193;105,2947529413380;0,24;2,50970e+12;-2,69306449020557e-03;18,02;7,25;5,50;9,0000;3,25;5,00000000000000;0,23;4,65676358828147;0,717010180824473;8,18937222441162;3,41354417862919;4,76453524726791;4,00327587455890;4,64854992579555;1,83889747568546;4,44709677229087;2,14020144846249;4,16821441078856
2013-01-01;1,9900;-0,004684321155319693;0,196624145524591620;1,045773793459990;1241613,399999948;3633,44;7,25;295955770000;8,59967910816506e-03;30,0277;0,019539632901368620;0,160197711660491571;1,047912960139637;16370002,90000055;118,41420;8,25;6078900000000;9,70014478591641e-03;53,2890;0,009050849876100830;1,59065356944724e-01;1,019430635892330;27254800,0000012;104,6000000000000;9,0000;1,804053e+13;0,001594896331736928;6,2795;-2,54829822838865e-04;-0,028182251913376311;1,024484196319982;12944960,00000010;86,23212;3,25;31122854570000;0,009995583208038505;8,9541000000000;-0,000625607474070478;0,230933015904441152;1,010227474815719;914543,099999870;64,80000;5,00000000000000;1024597884900;0,00309597523219818;0,992668257969937;4065317,99999975;105,6061415557050;0,23;2,48130e+12;2,95730419293050e-03;14,28;7,25;8,25;9,0000;3,25;5,00000000000000;0,24;4,65971652825246;0,688134638736401;8,19793513691636;3,40212028898548;4,77418864769102;3,97572993088586;4,65014355163082;1,83729035947604;4,45704273007313;2,19211152794940;4,17130560335823
2013-02-01;1,9807;0,018904343729777118;0,168237891107415161;1,016972175691476;1242354,554294168;3655,24;7,25;295465665000;5,99982385838205e-03;30,6202;0,015013992738785564;0,163249715765366954;1,026536213467906;16722220,21214987;119,07730;8,25;6140900000000;5,59983515490536e-03;53,7735;0,011386662577220541;1,43514220829689e-01;1,022960773776523;26305721,8091473;105,3000000000000;8,7500;1,842267e+13;0,006692160611854625;6,2779;-5,89542802744480e-04;-0,025244701120196611;1,025806032113094;13429404,12175755;87,18035;3,25;29610323720000;0,010996250585048939;8,9485000000000;0,027489276654626416;0,179972036805095215;1,003617584499017;938442,553054759;65,40000;5,00000000000000;1024512503700;0,00925925925925930;0,982685703836724;4113689,41430465;106,4710589735180;0,22;2,45570e+12;8,19002952926540e-03;15,51;7,25;8,25;9,0000;3,25;5,00000000000000;0,23;4,66787320149212;0,683450317581081;8,20391703350282;3,42165992188685;4,77977286205780;3,98478078076196;4,65681341913993;1,83703552965321;4,46797896148445;2,19148592047533;4,18052225846315
2013-04-01;2,0001;0,043679764111283492;0,104264970514597488;1,037745349526230;1322579,699999965;3692,62;7,50;297020509000;5,50046018701567e-03;31,2559;0,010610297295500448;0,132894910242218334;1,020818911925477;17507881,79999977;120,09150;8,25;6353500000000;5,10034557477645e-03;54,2190;0,041134898584519686;1,06922400465000e-01;1,121337829792183;25653700,0000023;106,1000000000000;8,5000;1,901576e+13;0,007597340930674212;6,2208;-6,64497138817044e-03;-0,010146466341619309;1,023232044489286;14351870,00000010;86,56728;3,25;30764842020000;0,001976932393541908;8,9753500000000;0,122572967760150142;0,161577576181413551;1,024482919563280;968387,699999839;66,30000;5,00000000000000;1059042828900;0,00151057401812671;0,978724360642351;4177428,00000031;106,6384475511970;0,20;2,54230e+12;-1,03963947708585e-03;13,52;7,25;8,25;8,6500;3,25;5,00000000000000;0,21;4,66944411791750;0,693197179309987;8,21409151218486;3,44220815836193;4,78825395222661;3,99303140052161;4,66438204561994;1,82789851584393;4,46092191507368;2,19448193082846;4,19418989719182
2013-05-01;2,0894;0,059954348415556691;0,068884381507809178;1,019143244828170;1336090,974492504;3706,28;8,00;302852163000;3,69927043670892e-03;31,5893;0,034831813734920836;0,094935126351933796;1,045397631722314;18286213,57341076;120,88410;8,25;6348800000000;6,59996752476233e-03;56,4958;0,055157346047972844;4,39387802742548e-02;1,118523856177154;26318832,2006578;106,9000000000000;8,2500;1,923190e+13;0,007540056550424223;6,1796;-2,75136558482547e-04;-0,001765425658759145;1,019954277937335;14623616,30308741;86,04879;3,25;31020447840000;-0,005989445434810947;10,1457500000000;-0,005594309595217783;0,028196886424558087;1,027962651589396;977612,389897013;66,20000;5,00000000000000;1065188518400;-0,00150829562594257;0,980863240940068;4216193,47754073;106,8283074721800;0,20;2,51850e+12;1,78040777358324e-03;16,30;7,50;8,25;8,5000;3,25;5,00000000000000;0,20;4,67122294264386;0,736876943421271;8,21778395714835;3,45281845565743;4,79483223532443;4,03416629910613;4,67189381803100;1,82125354445576;4,45491446096659;2,31705489858861;4,19268046294296
2013-06-01;2,2185;0,018931672263306276;-0,007510667828224404;1,022858048266440;1329757,931753807;3715,92;8,00;310759832000;2,60099075083375e-03;32,7090;0,005521431241811925;0,027786097413873723;1,002070248290475;18536531,98910680;121,39180;8,25;6470300000000;4,19989063905013e-03;59,6995;0,023433690075122193;6,57470930737958e-03;1,064412607391503;26065718,0024860;109,3000000000000;8,2500;1,971440e+13;0,022450888681010195;6,1779;-1,45691183512930e-04;-0,004071145136568033;1,009554967822329;14879618,66869966;86,04879;3,25;31349982000000;0,000000000000000000;10,0891500000000;-0,021970867311583486;0,049629233373220671;1,013432536582595;971802,278082305;66,40000;5,00000000000000;1103206962400;0,00302114803625386;0,997539724785879;4298637,50453176;107,0846642253920;0,19;2,52350e+12;2,39970808560042e-03;16,86;8,00;8,25;8,2500;3,25;5,00000000000000;0,20;4,67361977602806;0,796831291836827;8,22038157117669;3,48765026939235;4,79902333103933;4,08932364515410;4,69409639518249;1,82097840789728;4,45491446096659;2,31146058899339;4,19569705648239
2013-07-01;2,2609;0,041966016775756620;-0,007191082124770820;1,029186467334594;1354134,100000014;3717,03;8,50;304941433000;2,98714719369597e-04;32,8901;0,010804867921548222;0,082737803819439293;1,020245190838389;19003469,30000019;122,38720;8,25;6480100000000;8,19989488581596e-03;61,1150;0,085559779875852726;-1,43211551038718e-02;1,081378033248044;26862000,0000034;111,0000000000000;9,2500;1,907548e+13;0,015553522415370669;6,1770;-9,88022335171035e-04;-0,001539147292387355;1,017236665635107;15222270,00000016;86,13388;3,25;31059646350000;0,000988857600438209;9,8699000000000;0,044448678970236966;0,081137123962372382;1,017494499707841;980870,500000030;67,10000;5,00000000000000;1116216484000;0,01054216867469870;0,985235808180766;4249371,00000115;107,1268553189440;0,14;2,54370e+12;3,93997533233881e-04;13,45;8,00;8,25;8,2500;3,25;5,00000000000000;0,19;4,67401369596465;0,815762964100133;8,22068024128970;3,49317170063417;4,80718978944646;4,11275733522923;4,70953020131233;1,82083271671376;4,45590282996942;2,28948972168180;4,20618404397764
2013-08-01;2,3578;-0,043648177420316348;-0,046843210091689458;1,027731987656570;1381977,351944329;3725,95;9,00;308211808000;2,39976540409947e-03;33,2474;-0,027514027396590368;0,105090984580103797;0,999295875156932;18959752,92219122;122,55860;8,25;6509800000000;1,40047325210468e-03;66,5742;-0,058728350752137004;-9,60953265224562e-02;1,029431127269912;27596813,8867946;112,4000000000000;10,2500;1,903625e+13;0,012612612612612706;6,1709;-3,71786870224167e-03;-0,001005220746793878;1,020047585943896;15779935,49145092;86,56716;3,25;31408590830000;0,005030308631168046;10,3185000000000;-0,026490151992008215;0,029379543595539737;1,017014279072198;983897,168382874;67,30000;5,00000000000000;1105929820800;0,00298062593144555;0,990990342964968;4335300,74756268;107,2557215938140;0,12;2,53740e+12;1,20293155704365e-03;17,01;8,50;8,25;9,2500;3,25;5,00000000000000;0,14;4,67521590457923;0,857728980875890;8,22307713185518;3,50397656855571;4,80858928295054;4,19831711510508;4,72206393745959;1,81984469437859;4,46092052886768;2,33393840065204;4,20916023665068
2013-09-01;2,2571;-0,034572457247584953;0,082904777360575777;1,032042022141975;1383291,873948851;3738,99;9,00;311800042000;3,49977857995953e-03;32,3451;-0,008812845829124782;0,196963115774281938;0,998605987708929;19525280,44061022;122,81590;5,50;6414400000000;2,09940387700258e-03;62,7770;-0,022016076011634134;-1,87077619804459e-02;1,030897955290502;28462791,8735572;113,7000000000000;9,8750;1,910508e+13;0,011565836298932375;6,1480;-1,10666287374239e-03;0,000731677606724324;1,012357498716917;16266748,24607602;87,25710;3,25;31233034330000;0,007969996936482593;10,0487500000000;-0,018789681113935863;0,120416157010642788;0,998876742517976;981129,221765143;67,60000;5,00000000000000;1122264082800;0,00445765230312034;0,985962917217608;4344076,69455592;107,3804604790980;0,11;2,55580e+12;1,16300448526552e-03;16,60;9,00;8,25;10,2500;3,25;5,00000000000000;0,12;4,67637823329868;0,814080803455574;8,22657080046164;3,47646254115912;4,81068648615874;4,13958876435294;4,73356340075649;1,81612682567635;4,46885893312991;2,30744824866003;4,21360798304892
2013-10-01;2,1804;0,055138396625655894;0,100906472427669258;1,041154058108486;1413291,800000052;3760,30;9,50;308363436000;5,69940010537606e-03;32,0613;0,034647136531302358;0,302678400745448606;1,015938599544045;20104347,10000014;123,51600;5,50;6419000000000;5,70040198378230e-03;61,4100;0,015909250228325789;-3,25685160182942e-05;1,040061481067123;29210699,9999980;114,8000000000000;9,1250;1,929444e+13;0,009674582233949014;6,1412;-1,33613615876027e-03;0,000797571518518891;1,032585213320638;16777229,99999958;87,34471;3,25;31950938000000;0,001004044370028545;9,8617000000000;0,029878611661874999;0,102019816956936626;1,016180008876236;1004829,000000103;67,80000;5,00000000000000;1121296955600;0,00295857988165693;0,993499688812834;4351080,99999942;107,1039253767960;0,12;2,61840e+12;-2,57528325980527e-03;13,75;9,00;5,50;9,8750;3,25;5,00000000000000;0,11;4,67379962829275;0,779508346207989;8,23225402043515;3,46764969533000;4,81637070233242;4,11757268834131;4,74319148388547;1,81502016280261;4,46986247378453;2,28865856754610;4,21656219494635
2013-11-01;2,3040;0,021384300627780184;0,091079335826995456;1,042509143159300;1405337,423609518;3780,61;10,00;325398936000;5,40116480068087e-03;33,1916;-0,014029186054510312;0,361856485629152846;1,039541437044753;20915347,64427825;124,20770;5,50;6564100000000;5,60008419961777e-03;62,3948;-0,008010225320121300;-6,77345065746415e-03;0,963235599138094;28754104,6025365;116,3000000000000;8,7500;1,963673e+13;0,013066202090592283;6,1330;-5,00189021988384e-03;0,000391249067623223;1,019115600756323;15887986,22014662;87,25703;3,25;32482192280000;-0,001003838698416915;10,1608000000000;0,031870943765299309;0,076946096152803456;1,026787384372374;1014982,615307734;67,90000;5,00000000000000;1137250352200;0,00147492625368750;0,997451085361960;4303295,96217726;106,8851737287070;0,12;2,60720e+12;-2,04242419051792e-03;13,70;9,50;5,50;9,1250;3,25;5,00000000000000;0,12;4,67175511550960;0,834646742833645;8,23764065125536;3,50229683186130;4,82195516435705;4,13348193856963;4,75617305952462;1,81368402664385;4,46885813090260;2,31853717920797;4,21803603456465
2013-12-01;2,3538;0,028727740799567747;0,120865486522588439;1,024033128411739;1364664,675648864;3815,39;10,00;354650948000;9,19957361378176e-03;32,7292;0,074050354839179100;0,541687717461958762;1,080670973146340;22254360,21668468;124,84110;5,50;6985600000000;5,09952281541315e-03;61,8970;0,009323574581070027;2,29111224554606e-02;0,996109796984100;30160200,2968044;114,5000000000000;8,7500;1,989686e+13;-0,015477214101461745;6,1024;4,25971138705128e-04;0,002716548056440615;1,008560028523704;14998775,94624047;87,51881;3,25;33729105050000;0,003000102112116432;10,4898500000000;0,072636420880565655;0,098953383803190853;1,014129510763293;989585,109187127;68,00000;5,00000000000000;1132038944800;0,00147275405007363;0,991738503660164;4255571,83793330;106,8760017518480;0,14;2,71570e+12;-8,58114978816715e-05;13,72;10,00;5,50;8,7500;3,25;5,00000000000000;0,12;4,67166930032970;0,856031043461425;8,24679816654081;3,48826764580679;4,82704172864220;4,12547171324951;4,74057482299429;1,80868213642396;4,47185374168909;2,35040812297327;4,21950770517611
