date;za_exchange;za_exchange_rate_h1;za_exchange_rate_h12;za_gap;za_gdp;za_gdp_log;za_inflation;za_interest;za_m1;za_m1_log;za_inflation_rate;us_gap;us_gdp;us_gdp_log;us_inflation;us_interest;us_m1;us_m1_log;us_inflation_rate;vix;za_interest_lag;us_interest_lag;za_exchange_log;za_inflation_log;us_inflation_log
2013-10-01;9,8617000000000;0,029878611661874999;0,102019816956936626;1,016180008876236;1004829,000000103;13,8203279357447;67,80000;5,00000000000000;1121296955600;27,7455071273467;0,002958579881656931;0,992869661909542;4351080,99999941;15,2859348779394;107,1039253767960;0,12;2,61840e+12;28,5935845601334;-2,57528325980527e-03;13,75;5,00000000000000;0,11;2,28865856754610;4,21656219494635;4,67379962829275
2013-11-01;10,1608000000000;0,031870943765299309;0,076946096152803456;1,026787384372374;1014982,615307734;13,8303820425357;67,90000;5,00000000000000;1137250352200;27,7596344930909;0,001474926253687503;0,996073943696027;4303310,53054603;15,2748951752745;106,8851737287070;0,12;2,60720e+12;28,5892979644698;-2,04242419051792e-03;13,70;5,00000000000000;0,12;2,31853717920797;4,21803603456465;4,67175511550960
2013-12-01;10,4898500000000;0,072636420880565655;0,098953383803190853;1,014129510763293;989585,109187127;13,8050410526424;68,00000;5,00000000000000;1132038944800;27,7550414986513;0,001472754050073632;0,990425259076179;4255601,56885733;15,2637466892814;106,8760017518480;0,14;2,71570e+12;28,6300708629705;-8,58114978816715e-05;13,72;5,00000000000000;0,12;2,35040812297327;4,21950770517611;4,67166930032970
2014-01-01;11,2801500000000;-0,051586586573416415;0,027054971928757166;1,009182525602037;991281,800000109;13,8067541321229;68,50000;5,03846153846154;1120567699300;27,7448565471931;0,007352941176470562;0,975744620617384;4203939,99999974;15,2515327387553;107,2736069486900;0,12;2,70170e+12;28,6249023204349;3,72024767323542e-03;18,41;5,00000000000000;0,14;2,42304454385384;4,22683374526818;4,67538264499686
2014-02-01;10,7130000000000;-0,012568148075907892;0,081648379957781181;0,996467605064421;1011806,341188910;13,8272477480559;69,20000;5,50000000000000;1123394787100;27,7473762767456;0,010218978102189746;0,973064907305239;4272673,21079008;15,2677502340021;107,6702949478460;0,13;2,70620e+12;28,6265665527760;3,69790865096697e-03;14,00;5,03846153846154;0,12;2,37145795728042;4,23700086262362;4,67907373319274
2014-03-01;10,5792000000000;-0,002830302194643863;0,140642692778806921;1,007481846485372;1028415,667663240;13,8435299892474;70,10000;5,50000000000000;1217286369600;27,8276452100595;0,013005780346820650;0,985215610996303;4349191,11640841;15,2855004355230;108,3636963983940;0,12;2,77330e+12;28,6510590627906;6,44004412622690e-03;13,88;5,50000000000000;0,13;2,35888980920451;4,24992279404054;4,68549312883880
2014-04-01;10,5493000000000;-0,010807721996705322;0,114291724768932124;1,010484425756083;1030616,700000035;13,8456679188979;70,50000;5,50000000000000;1183665549900;27,7996371377402;0,005706134094151327;0,986050207720127;4360753,99999939;15,2881555361532;108,7209448970560;0,12;2,80960e+12;28,6640632403872;3,29675445315747e-03;13,41;5,50000000000000;0,12;2,35605950700987;4,25561270981822;4,68878446091123
2014-05-01;10,4359000000000;0,015838037353444800;0,154625575704657958;1,010504754659134;1041815,148529840;13,8564750849149;70,70000;5,50000000000000;1187800494200;27,8031243885914;0,002836879432624118;0,988491821403164;4408837,41273628;15,2991215874379;109,1006647390230;0,11;2,78220e+12;28,6542630975719;3,49260984005006e-03;11,40;5,50000000000000;0,12;2,34525178501316;4,25844557290253;4,69227098575376
2014-06-01;10,6025000000000;0,009537023277568224;0,140206775400993244;1,018340025906879;1046592,594137492;13,8610502967797;70,90000;5,50000000000000;1201922783900;27,8149437102942;0,002828854314002927;1,000433587918298;4494270,21256003;15,3183138573253;109,3038240264520;0,11;2,82480e+12;28,6694586815606;1,86212694409305e-03;11,57;5,50000000000000;0,11;2,36108982236661;4,26127043353808;4,69413138108880
2014-07-01;10,7041000000000;-0,007308901396595680;0,167472959319075798;1,009032590344921;1046828,400000088;13,8612755795721;71,50000;5,61111111111111;1227862956000;27,8362963400773;0,008462623413258097;0,997098678723571;4454941,99999973;15,3095245997226;109,2611743340570;0,13;2,84120e+12;28,6752476140701;-3,90193964162511e-04;16,95;5,50000000000000;0,11;2,37062684564418;4,26969744969996;4,69374111097916
2014-08-01;10,6261500000000;0,064546461423094836;0,227677705788901008;1,007976181395613;1050793,805570667;13,8650564418110;71,70000;5,75000000000000;1233127106400;27,8405744219023;0,002797202797202747;0,998162885037332;4525986,74988410;15,3253461776159;109,0786519945610;0,13;2,79020e+12;28,6571343937804;-1,67051416579100e-03;11,98;5,61111111111111;0,13;2,36331794424758;4,27249074760558;4,69206919994871
2014-09-01;11,3346500000000;-0,037186021167642025;0,202512500703026621;1,008617156087068;1055072,584709657;13,8691201231983;71,70000;5,75000000000000;1262157719900;27,8638438483877;0,000000000000000000;0,994722737023946;4529660,29686568;15,3261575049930;109,1607411874500;0,12;2,83460e+12;28,6729219496792;7,52568824311295e-04;16,31;5,75000000000000;0,13;2,42786440567068;4,27249074760558;4,69282148573510
2014-10-01;10,9209000000000;0,004804890857741828;0,234182218210426285;1,006886524714318;1065146,199999862;13,8786226246992;71,80000;5,75000000000000;1226571683200;27,8352441442693;0,001394700139469851;1,000238533790990;4531052,00000027;15,3264647000787;108,8864990793630;0,12;2,86500e+12;28,6835894660953;-2,51227781255225e-03;14,03;5,75000000000000;0,12;2,39067838450303;4,27388447605418;4,69030604685721
2014-11-01;10,9735000000000;0,053878231415686706;0,274636579706300399;1,013325896036840;1072993,705269733;13,8859631551182;71,80000;5,75000000000000;1298600719000;27,8923084306938;0,000000000000000000;1,002198413194400;4494660,39282117;15,3184006708248;108,2985753626940;0,13;2,86110e+12;28,6822272821994;-5,39941794106624e-03;13,33;5,75000000000000;0,12;2,39548327536078;4,27388447605418;4,68489199937466
2014-12-01;11,5809500000000;0,000738009006131968;0,294377536734254264;1,015116448345858;1057349,372876422;13,8712757427612;71,70000;5,75000000000000;1241271859500;27,8471576630269;-0,001392757660166999;0,992833619115966;4439979,73768587;15,3061603708137;107,6845115119770;0,15;2,99200e+12;28,7269631760408;-5,67010091001174e-03;19,20;5,75000000000000;0,13;2,44936150677646;4,27249074760558;4,67920576241824
2015-01-01;11,5895000000000;0,003006821455607600;0,327218630081555606;1,004255957937914;1058149,599999982;13,8720322802703;71,60000;5,75000000000000;1237106132600;27,8437960040416;-0,001394700139470184;0,985244796418317;4389973,00000010;15,2948336346908;107,1777597905120;0,16;2,94110e+12;28,7098047769625;-4,70589237346952e-03;20,97;5,75000000000000;0,15;2,45009951578259;4,27109507396660;4,67448876247219
2015-02-01;11,6244000000000;0,046426164745117848;0,323287635842557819;1,007029820066561;1085916,572469678;13,8979349555948;72,10000;5,75000000000000;1256530482800;27,8593754537233;0,006983240223463749;0,982519258226543;4447822,17682259;15,3079251358811;107,6432376161110;0,15;2,97960e+12;28,7228101792485;4,34304492376780e-03;13,34;5,75000000000000;0,16;2,45310633723820;4,27805404429090;4,67882240359394
2015-03-01;12,1768000000000;-0,029181270204518661;0,190496284521071146;1,021788707224509;1111334,535781282;13,9210721356109;73,00000;5,75000000000000;1305821915600;27,8978537788327;0,012482662968099856;0,993442095443684;4528829,80788928;15,3259741435345;108,2839001997200;0,14;3,02390e+12;28,7375685049160;5,95172161110380e-03;15,29;5,75000000000000;0,15;2,49953250198332;4,29045944114839;4,68475648367370
2015-04-01;11,8266000000000;0,029526128939020513;0,180631139615887726;1,009722426336709;1106056,499999953;13,9163115447505;73,70000;5,75000000000000;1301067835400;27,8942064550681;0,009589041095890538;0,995318914155312;4556247,99999980;15,3320100357815;108,5040276443380;0,13;3,03540e+12;28,7413643274724;2,03287325458357e-03;14,55;5,75000000000000;0,14;2,47035123177880;4,30000279919529;4,68678729343751
2015-05-01;12,1810000000000;0,001419237049780087;0,259379130987219320;1,012074082746690;1112571,606857752;13,9221846566660;73,80000;5,75000000000000;1306160911100;27,8981133483050;0,001356852103120643;0,990971657669845;4587830,63125401;15,3389178409558;109,0570978489420;0,15;2,97590e+12;28,7215676301843;5,09723202549583e-03;13,84;5,75000000000000;0,13;2,49987736071782;4,30135873160643;4,69187157855282
2015-06-01;12,1983000000000;0,036803207195650778;0,191650117757289795;1,016251948519114;1112509,170853910;13,9221285364527;74,20000;5,75000000000000;1312159284600;27,9026952050265;0,005420054200542035;0,994612111592334;4642034,64547933;15,3506633292698;109,4391106851240;0,18;3,02070e+12;28,7365097085361;3,50286999853178e-03;18,23;5,75000000000000;0,15;2,50129659776760;4,30676415017333;4,69536832779155
2015-07-01;12,6556000000000;0,052895845073229530;0,111674887993201466;1,005773491898733;1115422,599999679;13,9247439045215;74,80000;5,81250000000000;1346961123900;27,9288721516931;0,008086253369272267;0,991518152889275;4605088,00000060;15,3426723371525;109,4464482666110;0,19;3,03840e+12;28,7423521770044;6,70471592929545e-05;12,12;5,75000000000000;0,18;2,53809980496325;4,31481788498043;4,69543537270329
2015-08-01;13,3430500000000;0,039381256337220449;0,085557004005729631;1,007078386899261;1118260,330508754;13,9272847593555;74,90000;6,00000000000000;1339886634900;27,9236061254916;0,001336898395722041;0,987171541899089;4664991,58179490;15,3555965877164;109,2914418576920;0,26;3,02230e+12;28,7370392468573;-1,41627628282093e-03;28,43;5,81250000000000;0,19;2,59099565003648;4,31615389052317;4,69401809255326
2015-09-01;13,8790000000000;-0,005516303660242361;0,000619449286192619;1,012789543148616;1131278,138789910;13,9388586477553;74,90000;6,00000000000000;1353925757300;27,9340294567883;0,000000000000000000;0,979799100303176;4640456,33452464;15,3503232673245;109,1213016869560;0,27;3,01630e+12;28,7350520306235;-1,55675657530019e-03;24,50;6,00000000000000;0,26;2,63037690637370;4,31615389052317;4,69246012297338
2015-10-01;13,8026500000000;0,045259252353615942;0,003067165315005838;1,003925596852284;1141163,900000056;13,9475592644528;75,10000;6,00000000000000;1363972412600;27,9414224497787;0,002670226969292200;0,984732264840868;4654714,99999953;15,3533912423291;109,0722316107600;0,25;3,01190e+12;28,7335922247838;-4,49683750444740e-04;15,07;6,00000000000000;0,27;2,62486060271346;4,31882055877009;4,69201033808488
2015-11-01;14,4417000000000;0,073619188443640571;-0,030933962287844174;1,013980957368299;1151278,490691534;13,9563836138602;75,20000;6,08333333333333;1436679234100;27,9933554789712;0,001331557922769733;0,985461165292928;4594800,59066258;15,3404359158036;108,8420149915960;0,30;3,05620e+12;28,7481934301176;-2,11068037908635e-03;16,13;6,00000000000000;0,25;2,67011985506708;4,32015123095579;4,68989742708065
2015-12-01;15,5450000000000;0,033579102353433310;-0,127478891814752693;1,011540163161719;1136178,578067539;13,9431810649119;75,40000;6,25000000000000;1428504360600;27,9876491111852;0,002659574468085069;0,981698967692876;4531937,40841373;15,3266600900050;108,4700913299600;0,54;3,14110e+12;28,7755941729729;-3,41709643711319e-03;18,21;6,08333333333333;0,30;2,74373904351072;4,32280727501391;4,68647447903536
2016-01-01;16,0758500000000;-0,000924172783390187;-0,178227521871090477;1,003790606015858;1136270,400000172;13,9432618781082;76,00000;6,27380952380952;1445289491700;27,9993307577043;0,007957559681697646;0,979297860430418;4496788,00000010;15,3188739221022;108,6494034775550;0,57;3,09400e+12;28,7604858680794;1,65310220906467e-03;20,20;6,25000000000000;0,54;2,77731814586415;4,33073334028633;4,68812621637494
2016-02-01;16,0610000000000;-0,086365186576368824;-0,209534901822421737;1,015547889003203;1172938,792639117;13,9750229460859;77,10000;6,75000000000000;1416193716200;27,9789939070691;0,014473684210526194;0,972758414432235;4560096,44090718;15,3328543305887;108,7388302519310;0,54;3,09660e+12;28,7613258513291;8,23076533452705e-04;20,55;6,27380952380952;0,57;2,77639397308076;4,34510328056928;4,68894895436666
2016-03-01;14,7321000000000;-0,039046415109702082;-0,104255453214126881;1,021546583283319;1193789,518665045;13,9926432748700;77,70000;6,83333333333333;1490171722500;28,0299124792451;0,007782101167315369;0,972206835262796;4616721,41102684;15,3451953598434;109,2070596705880;0,55;3,17980e+12;28,7878394176610;4,30600014339100e-03;13,95;6,75000000000000;0,54;2,69002878650439;4,35285525737360;4,69324571021921
2016-04-01;14,1679500000000;0,108274120310352107;-0,067558568430870380;1,022852574252667;1200075,499999809;13,9978950294456;78,50000;7,00000000000000;1449868646600;28,0024940797059;0,010296010296010349;0,979662172272310;4666050,99999989;15,3558236616366;109,7248177642850;0,55;3,23450e+12;28,8048954724305;4,74106797911023e-03;15,70;6,83333333333333;0,55;2,65098237139469;4,36309862478836;4,69797557473250
2016-05-01;15,7881000000000;-0,066309776180149438;-0,184368227674938545;1,028303432305253;1206980,157144232;14,0036320601303;78,60000;7,00000000000000;1436986995900;27,9935696735064;0,001273885350318471;0,972295001597548;4689418,71554776;15,3608191914933;110,1687414442650;0,57;3,23480e+12;28,8049882181681;4,04579099810976e-03;14,19;7,00000000000000;0,55;2,75925649170504;4,36437169943516;4,70201320352585
2016-06-01;14,7751500000000;-0,043172022568437551;-0,123205013558384202;1,024267572508873;1209343,333060749;14,0055880703082;79,00000;7,00000000000000;1436672076400;27,9933504968446;0,005089058524173184;0,979555566477534;4764645,90684175;15,3767337810483;110,5305759313570;0,55;3,24700e+12;28,8087526090493;3,28436616728589e-03;15,63;7,00000000000000;0,57;2,69294671552489;4,36944785246702;4,70529218794312
2016-07-01;14,1508500000000;0,026777961085757696;-0,083326459371181549;1,013616181168068;1204502,599999794;14,0015772596066;79,70000;7,00000000000000;1451769178000;28,0038040513748;0,008860759493670933;0,971518415110707;4720618,00000007;15,3674502811943;110,3517223826040;0,62;3,24470e+12;28,8080440118879;-1,61813640475450e-03;11,87;7,00000000000000;0,55;2,64977469295645;4,37826958579617;4,70367274094164
2016-08-01;14,5349000000000;-0,045556298382316562;-0,106088115892565060;1,019023691174522;1208766,924492143;14,0051113272997;79,60000;7,00000000000000;1469582844300;28,0159996970584;-0,001254705144291157;0,971066180391401;4782848,48392892;15,3805468441195;110,4530727268970;0,73;3,31900e+12;28,8306846486664;9,18430107883728e-04;13,42;7,00000000000000;0,62;2,67655265404221;4,37701409285034;4,70459074955065
2016-09-01;13,8876000000000;-0,003068587631429143;-0,028656608979798825;1,013645974136625;1217103,495912299;14,0119844101881;79,70000;7,00000000000000;1465062743800;28,0129191860129;0,001256281407035376;0,969268955586762;4791633,43586781;15,3823819208323;110,7186014569680;0,75;3,29640e+12;28,8238520798356;2,40399586462869e-03;13,29;7,00000000000000;0,73;2,63099635565990;4,37826958579617;4,70699186043994
2016-10-01;13,8450500000000;0,011258124750765930;0,018557077415590317;1,004457660403498;1218705,999999926;14,0133001980783;80,10000;7,00000000000000;1518266049900;28,0485900429839;0,005018820577164185;0,977054744570888;4811648,99999983;15,3865504107728;110,8566397086980;0,72;3,32770e+12;28,8333024905935;1,24674851301876e-03;17,06;7,00000000000000;0,75;2,62792776802847;4,38327585407431;4,70823783240741
2016-11-01;14,0018000000000;-0,022925741083267948;-0,027354549417563323;1,019940877920350;1233589,317468364;14,0254386221139;80,40000;7,00000000000000;1610126894100;28,1073341080303;0,003745318352060156;0,976749785323067;4747746,48661556;15,3731806395658;110,6842065437470;0,71;3,32850e+12;28,8335428679872;-1,55546086733382e-03;13,33;7,00000000000000;0,72;2,63918589277923;4,38701417618492;4,70668116055490
2016-12-01;13,6844500000000;-0,017169527702904475;-0,105420119881458607;1,004980542238234;1208536,562442393;14,0049207330680;80,70000;7,00000000000000;1606911372400;28,1053350501985;0,003731343283582156;0,977903955949380;4690094,33070662;15,3609632533773;110,7204358523400;0,87;3,38400e+12;28,8500795576725;3,27321392313396e-04;14,04;7,00000000000000;0,71;2,61626015169596;4,39073857527590;4,70700842838925
2017-01-01;13,4515000000000;-0,032231552734721447;-0,126902746612833184;0,998271271961444;1207915,800000008;14,0044069530609;81,20000;7,00000000000000;1604181206700;28,1036345907501;0,006195786864931829;0,971718951959088;4647310,99999989;15,3517993307255;111,3656844243780;0,90;3,38860e+12;28,8514379726704;5,82772789025610e-03;11,99;7,00000000000000;0,87;2,59909062399306;4,39691524716763;4,71281924076087
2017-02-01;13,0248500000000;0,018914262031926032;-0,102930827855530094;1,004197082770314;1238508,344197264;14,0294182652302;82,10000;7,00000000000000;1577975058500;28,0871635324605;0,011083743842364324;0,969257223283973;4732422,32867735;15,3699477496071;111,7160539403960;0,87;3,35800e+12;28,8423666745839;3,14611738641912e-03;12,92;7,00000000000000;0,90;2,56685907125834;4,40793801645838;4,71596041947570
2017-03-01;13,2735500000000;-0,002349530326445581;-0,111922937250669818;1,014879410320859;1266908,648714419;14,0520903562417;82,50000;7,00000000000000;1603405716200;28,1031510555982;0,004872107186358221;0,972354290236432;4808713,44070318;15,3859401303586;111,8068565113010;0,98;3,47730e+12;28,8772772465092;8,12797871946547e-04;12,37;7,00000000000000;0,87;2,58577333329026;4,41279829334063;4,71677288720633
2017-04-01;13,2424000000000;-0,008535538933716058;-0,063193763581299578;1,014510323824152;1266805,699999940;14,0520090931628;82,60000;7,00000000000000;1582114051000;28,0897830755958;0,001212121212121220;0,976268972616415;4857935,99999964;15,3961242143117;112,1384234747580;1,03;3,48910e+12;28,8806649392300;2,96553336533067e-03;10,82;7,00000000000000;0,98;2,58342380296382;4,41400968052693;4,71973403205165
2017-05-01;13,1298500000000;-0,005146562063595095;-0,042871138605723225;1,025312179630340;1283833,277836126;14,0653609088793;82,80000;7,00000000000000;1582829412400;28,0902351287970;0,002421307506053294;0,975420201784150;4900438,55363392;15,4048352598175;112,2342706329350;1,05;3,51710e+12;28,8886579023400;8,54721826890836e-04;10,41;7,00000000000000;1,03;2,57488826403010;4,41642806139121;4,72058838881185
2017-06-01;13,0624500000000;-0,003293468381234899;0,052831048009047255;1,026391634172833;1288018,949371593;14,0686158977832;83,00000;7,00000000000000;1601588758200;28,1020172263768;0,002415458937198078;0,985137481712624;4967703,66505797;15,4184682520761;112,3360795760710;1,16;3,52770e+12;28,8916672164439;9,07111014860851e-04;11,18;7,00000000000000;1,05;2,56974170196651;4,41884060779660;4,72149508865015
2017-07-01;13,0195000000000;0,004016304564374185;0,005049517884033961;1,019881391424229;1288602,900000182;14,0690691661887;83,10000;6,91666666666667;1628255753500;28,1185304679150;0,001204819277108360;0,976774526779273;4920943,99999965;15,4090109399824;112,2585763716120;1,22;3,54820e+12;28,8974615485730;-6,89922638848373e-04;10,26;7,00000000000000;1,16;2,56644823358527;4,42004470186140;4,72080492790515
2017-08-01;13,0718954248366;0,031875208530449672;0,118578940539954658;1,025975403506847;1299444,885284504;14,0774477199169;83,20000;6,75000000000000;1636840443600;28,1237889407828;0,001203369434416457;0,979337668350320;4990133,52743729;15,4229732263752;112,5947293234980;1,25;3,58860e+12;28,9087832702250;2,99445229710771e-03;10,59;6,91666666666667;1,22;2,57046453814965;4,42124734782716;4,72379490576009
2017-09-01;13,4952766531714;0,044145098763960000;0,049757433442990440;1,019333322711853;1304022,729887674;14,0809644522123;83,60000;6,75000000000000;1652874306800;28,1335368924329;0,004807692307692291;0,983247476061888;5001540,92233523;15,4252566073863;113,1909078193400;1,25;3,54220e+12;28,8957691189689;5,29490589323323e-03;9,51;6,75000000000000;1,25;2,60233974668010;4,42604352009066;4,72907584292615
2017-10-01;14,1043723554302;-0,034653502082387710;0,047172925355729145;1,020459354644784;1314865,500000037;14,0892449369941;83,90000;6,75000000000000;1655018921600;28,1348335576832;0,003588516746411585;0,992752262216628;5050987,00000112;15,4350942276993;113,1193663998390;1,26;3,60160e+12;28,9123993070989;-6,32042103727914e-04;10,18;6,75000000000000;1,25;2,64648484544406;4,42962561347316;4,72844360099961
2017-11-01;13,6239782016349;-0,100991311547163232;0,010112264944711402;1,020497328090416;1317715,768998397;14,0914103175243;83,90000;6,75000000000000;1692079360000;28,1569792790860;0,000000000000000000;1,001188015339345;5009314,24399655;15,4268095862467;113,1221179928960;1,32;3,60330e+12;28,9128712081750;2,43246859010782e-05;11,28;6,75000000000000;1,26;2,61183134336167;4,42962561347316;4,72846792538967
2017-12-01;12,3152709359606;-0,038652154434279051;0,154765811510697127;0,999674177686125;1281413,113128142;14,0634740215732;84,30000;6,75000000000000;1700965660100;28,1622172410726;0,004767580452920139;1,007900098182686;4969332,93254669;15,4187961702612;113,0556211606680;1,54;3,65270e+12;28,9264877360879;-5,87832277257894e-04;11,04;6,75000000000000;1,32;2,51084003181451;4,43438186500781;4,72787992027128
2018-01-01;11,8483412322275;-0,008259633977418357;0,113864184111133859;0,980473429787718;1268133,000000187;14,0530562980688;84,70000;6,75000000000000;1658648542400;28,1370242556280;0,004744958481613271;0,999810201202053;4923797,99999979;15,4095907418869;113,6715194067570;1,63;3,65190e+12;28,9262686960301;5,44774545277793e-03;13,54;6,75000000000000;1,54;2,47218787738023;4,43911560165801;4,73331288043217
2018-02-01;11,7508813160987;0,009922152636786308;0,172103667410762551;0,981864512209841;1299209,956955185;14,0772669122727;85,20000;6,75000000000000;1656576579200;28,1357742871379;0,005903187721369552;0,996942696350859;5018512,50163559;15,4286441333429;114,1869845062380;1,78;3,56610e+12;28,9024936776011;4,53468997486062e-03;19,85;6,75000000000000;1,63;2,46392824340281;4,44500143383527;4,73783731967801
2018-04-01;12,4314560591538;0,011787086041860295;0,139693074480041091;0,997071969590799;1334114,399999918;14,1037782589022;86,10000;6,50000000000000;1657874020900;28,1365571871855;0,005841121495327117;1,001785744873553;5135596,99999949;15,4517066555411;114,9001057070330;2,20;3,69810e+12;28,9388402901720;3,97509156334497e-03;15,93;6,73750000000000;2,08;2,52023003938252;4,45550941143368;4,74406310484587
2018-05-01;12,5788536890633;0,090555624551175384;0,154448213975902249;1,009492017196270;1354209,029240712;14,1187280995943;86,40000;6,50000000000000;1652783956200;28,1334822282221;0,003484320557491483;0,998190433730211;5143539,09958069;15,4532519412704;115,3779657013930;2,16;3,65570e+12;28,9273087092608;4,15891692544146e-03;15,43;6,50000000000000;2,20;2,53201712542438;4,45898767581001;4,74821339738013
2018-06-01;13,7711076652740;-0,051074998506248193;0,028575986962113387;1,008397950429299;1358956,007518041;14,1222273213938;86,60000;6,50000000000000;1643035094500;28,1275663147677;0,002314814814814659;1,005728306470700;5221652,46018102;15,4683244730163;115,5618638374180;2,19;3,65660e+12;28,9275548698408;1,59387570154390e-03;16,09;6,50000000000000;2,16;2,62257274997555;4,46129981556839;4,74980600420990
2018-07-01;13,0854084610251;0,117545727220294882;0,084308257491954919;1,011500404650215;1365582,799999950;14,1270918551868;87,30000;6,50000000000000;1700152546500;28,1617390962002;0,008083140877598094;1,002696945163990;5187828,99999972;15,4618258631967;115,5696600177480;2,17;3,68070e+12;28,9341240674117;6,74632622832405e-05;12,83;6,50000000000000;2,19;2,57149775146931;4,46935046284556;4,74987346519664
2018-08-01;14,7175914955869;-0,036946298566514546;0,035011112154339941;1,010504799006977;1375508,134394160;14,1343337731018;87,20000;6,50000000000000;1719556416400;28,1730874760508;-0,001145475372279381;1,008271062637653;5265757,32630601;15,4767355348596;115,6338638557610;2,19;3,69090e+12;28,9368914466806;5,55542328350977e-04;12,86;6,50000000000000;2,17;2,68904347868960;4,46820433091493;4,75042885326848
2018-09-01;14,1837533615495;0,041560590676698705;0,069786260342152850;1,005468797281033;1377446,655684198;14,1357420938032;87,70000;6,50000000000000;1756909840500;28,1945776093604;0,005733944954128489;1,005521305493743;5275528,10301314;15,4785893466306;115,7682333167470;2,24;3,67570e+12;28,9327647066455;1,16202517589148e-03;12,12;6,50000000000000;2,19;2,65209718012309;4,47392189937814;4,75159020381569
2018-10-01;14,7856596843853;-0,071714162493405453;0,025006561422250773;1,010732509094121;1395360,200000126;14,1486631477931;88,10000;6,50000000000000;1723520875100;28,1753903348694;0,004561003420752385;1,008415631231656;5285745,00000016;15,4805241323471;115,9727684007050;2,37;3,72220e+12;28,9453360072563;1,76676345572613e-03;21,23;6,50000000000000;2,24;2,69365777079979;4,47847253294213;4,75335540838072
2018-11-01;13,7624464124743;0,043662235018822493;0,062626910630193766;1,005594297291907;1389934,947743534;14,1447675038272;88,20000;6,56818181818182;1761284001700;28,1970642054094;0,001135073779795714;1,016122722117194;5224649,01284849;15,4688981789844;115,5843351807220;2,56;3,68000e+12;28,9339338681094;-3,34934851810120e-03;18,07;6,50000000000000;2,37;2,62194360830638;4,47960696301275;4,75000043823884
2018-12-01;14,3766569097088;-0,079553781833842319;-0,024725853673852605;0,982912586086863;1347706,040043542;14,1139144754891;88,10000;6,75000000000000;1778086637400;28,2065589792797;-0,001133786848072638;1,018995082649780;5180273,93204217;15,4603684954711;115,2151631121430;2,69;3,80070e+12;28,9662063762225;-3,19396281513207e-03;25,42;6,56818181818182;2,56;2,66560584332520;4,47847253294213;4,74680136383743
2019-01-01;13,2772502283687;0,049979849322210335;0,115711442368193307;0,961606170086330;1330379,099999914;14,1009744971764;88,00000;6,75000000000000;1729723628200;28,1789827591909;-0,001135073779795603;1,008884100535090;5120260,99999991;15,4487159722789;115,4348319579190;2,59;3,74850e+12;28,9523768758895;1,90659666525139e-03;16,57;6,75000000000000;2,69;2,58605206149136;4,47733681447821;4,74870614525419
2019-02-01;13,9577081443227;0,037209700096791920;0,107820094577098846;0,967079663684802;1361872,461951501;14,1243711210365;88,70000;6,75000000000000;1722344623000;28,1747076314114;0,007954545454545547;1,004542208121905;5213352,60691172;15,4667337013844;115,9227811268230;2,49;3,70510e+12;28,9407313648657;4,22705314009453e-03;14,70;6,75000000000000;2,59;2,63603191081357;4,48525988931553;4,75292428950192
2019-03-01;14,4868539044244;-0,013318497047802413;0,211053050002226961;0,974191926512795;1392426,612998839;14,1465585477782;89,40000;6,75000000000000;1782609231100;28,2090992670768;0,007891770011273946;1,008122959817108;5306449,57328403;15,4844335393186;116,5767430768770;2,48;3,75730e+12;28,9547217302774;5,64135835680601e-03;13,71;6,75000000000000;2,49;2,67324161091036;4,49312068217947;4,75854979498986
2019-04-01;14,2951899544841;0,026542225537721453;0,233833967781308161;0,985077382153873;1404657,500000061;14,1553040587908;89,90000;6,75000000000000;1779321613700;28,2072532916905;0,005592841163311046;1,009520629292559;5352102,99999997;15,4930001257470;117,1940171194950;2,47;3,82380e+12;28,9722658084947;5,29500161289409e-03;13,12;6,75000000000000;2,48;2,65992311386256;4,49869794147757;4,76383082737142
2019-05-01;14,6796963651604;-0,035316602462613478;0,175157458651295173;0,988488530098736;1419615,440486454;14,1658965763412;90,20000;6,75000000000000;1766793880800;28,2001876532261;0,003337041156840970;1,005156991912550;5378329,00821394;15,4978882906251;117,4434948900620;2,44;3,79130e+12;28,9637300841247;2,12875858937944e-03;18,71;6,75000000000000;2,47;2,68646533940028;4,50202942706858;4,76595732336468
2019-06-01;14,1703072547722;0,004657272023593340;0,201611101219636879;0,987702786793812;1418286,115502982;14,1649597397001;90,50000;6,75000000000000;1791037083000;28,2138159439854;0,003325942350332456;1,013811029078727;5451434,95461833;15,5113894264089;117,4668834310530;2,30;3,83130e+12;28,9742252871167;1,99147181484172e-04;15,08;6,75000000000000;2,44;2,65114873693767;4,50534985070588;4,76615645071900
2019-07-01;14,2364561474441;0,068248581882679904;0,162592124533686544;0,989908067505764;1429799,599999903;14,1730448525554;90,80000;6,64000000000000;1799542987300;28,2185538526492;0,003314917127071881;1,008121030840521;5397763,99999887;15,5014953517079;117,6631637358380;2,22;3,86350e+12;28,9825946243201;1,67094162245474e-03;16,12;6,75000000000000;2,30;2,65580600896126;4,50865928560725;4,76782599787167
2019-08-01;15,2419971893757;-0,002171150378701636;0,091809132077160349;0,990824744744703;1439623,903734959;14,1798924594774;91,00000;6,50000000000000;1820392844800;28,2300734425165;0,002202643171806296;1,012127343118979;5492946,90578307;15,5189754464821;117,6572019508790;2,06;3,85070e+12;28,9792760658831;-5,06682360877919e-05;18,98;6,64000000000000;2,22;2,72405459084394;4,51085950651685;4,76777532835190
