date;br_exchange;br_exchange_rate_h1;br_exchange_rate_h12;br_gap;br_gdp;br_gdp_log;br_inflation;br_interest;br_m1;br_m1_log;br_inflation_rate;us_gap;us_gdp;us_gdp_log;us_inflation;us_interest;us_m1;us_m1_log;us_inflation_rate;vix;br_interest_lag;us_interest_lag;br_exchange_log;br_inflation_log;us_inflation_log
2019-09-01;4,1638;-0,039259140328984810;0,303473676989701957;0,957281275665846;1898462,964066720;14,4565551504662;5227,84;5,50;387561723000;26,6831409582166;-3,99622939504019e-04;1,006998998849346;5497003,64288222;15,5197137095463;117,7493803183130;2,03;3,87800e+12;28,9863406727490;7,83448576930246e-04;16,24;6,00;2,06;1,426428118859536;8,56175346983814;4,76855847019319
2019-10-01;4,0035;0,053471512329452464;0,365711052636586098;0,961341665660581;1927385,999999845;14,4716752387016;5233,07;5,00;381928994000;26,6685005486941;1,00041317255295e-03;1,006705028201235;5511056,00000041;15,5222668143090;118,0185778391280;1,88;3,92490e+12;28,9983619891314;2,28619055223289e-03;13,22;5,50;2,03;1,387168978530551;8,56275338293094;4,77084205138804
2019-11-01;4,2234;-0,046849301313490299;0,232917105011402503;0,958813206906994;1899293,167956430;14,4569923580562;5259,76;5,00;406241336000;26,7302132435937;5,10025663711744e-03;1,007015084399188;5431080,75564071;15,5076487062934;117,9552911988000;1,77;3,92610e+12;28,9986676826760;-5,36243034670925e-04;12,62;5,00;1,88;1,440640490860004;8,56784067731437;4,77030566452365
2019-12-01;4,0301;0,057564993265326381;0,254117154650163934;0,955146501571874;1861879,019532673;14,4370967613102;5320,25;4,50;447721783000;26,8274378563593;1,15005247387714e-02;1,000548445763732;5341174,24939832;15,4909560836537;117,8479790695490;1,76;4,04330e+12;29,0280823061593;-9,09769525049398e-04;13,78;5,00;1,77;1,393791189546514;8,57927557371278;4,76939548090714
2020-01-01;4,2689;0,052298902581311424;0,248890885910107551;0,954206773167557;1873397,999999974;14,4432644521789;5331,42;4,50;404550142000;26,7260415262075;2,09952539824254e-03;0,985363340354848;5254151,99999975;15,4745291791479;118,3052021159750;1,65;3,98350e+12;29,0131819457668;3,87976993781258e-03;18,84;4,50;1,76;1,451356182811840;8,58137289818763;4,77326774394799
2020-02-01;4,4981;0,144638088809622367;0,206460394794393487;0,944476323476878;1854443,958792505;14,4330954564164;5344,75;4,25;409907807000;26,7391981103841;2,50027197257019e-03;0,970186510261145;5301117,44200840;15,4834281944139;118,6294314979440;1,59;3,94140e+12;29,0025571060729;2,74061813149307e-03;40,11;4,50;1,65;1,503655085393151;8,58387004968052;4,77600461343312
2020-03-01;5,1981;0,042982756446958925;0,091593885614569936;0,909422657742282;1832150,205178333;14,4210008105814;5348,49;3,75;435822892000;26,8005017867602;6,99752093175521e-04;0,947251700858972;5236244,61447797;15,4711151227354;118,3712403493610;1,35;4,28570e+12;29,0863050151965;-2,17645103177844e-03;53,54;4,25;1,59;1,648293174202774;8,58456955706135;4,77382579048960
2020-06-01;5,4754;-0,051087610791629823;-0,090507471149569696;0,909366429577886;1866560,548844402;14,4396080165880;5325,46;2,69;534044506000;27,0037450170029;2,59994540302921e-03;0,938436743282822;5288805,69113816;15,4811030110745;118,2254059173010;0,20;1,65399e+13;30,4367967595566;5,47204692777492e-03;30,43;3,14;0,17;1,700265332394590;8,58025437182318;4,77259302195438
2020-07-01;5,2027;0,050228857392914827;-0,015827989122546793;0,931946639076655;1929702,700000150;14,4728765075648;5344,63;2,25;546432508000;27,0266766383088;3,59968904094665e-03;0,950953084845980;5349432,99999987;15,4925011319473;118,8234188085140;0,18;1,67418e+13;30,4489297020910;5,05824350166595e-03;24,46;2,69;0,20;1,649177721602960;8,58384759748965;4,77763851551916
2020-08-01;5,4707;0,030495216853363205;-0,061828345617464420;0,937197923578363;1970424,958983267;14,4937597926709;5357,46;2,03;565320570000;27,0606587877243;2,40054035545967e-03;0,958040126922051;5464244,68281074;15,5137364601252;119,1980940632090;0,15;1,68651e+13;30,4562675138643;3,15321052408701e-03;26,41;2,25;0,18;1,699406578995875;8,58624526115094;4,78078676510081
2020-09-01;5,6401;0,022978235317899331;-0,036343347549844474;0,963427918374707;2009823,272926643;14,5135573522526;5391,75;2,00;586004391000;27,0965931196694;6,40042109507122e-03;0,953099364699438;5470020,32205416;15,5147928895748;119,3641068443580;0,13;1,71325e+13;30,4719983604064;1,39274694326041e-03;26,37;2,03;0,15;1,729901795849238;8,59262528653209;4,78217854307163
2020-10-01;5,7712;-0,079322435295731131;-0,022570524255305147;0,969435683655906;2048978,799999878;14,5328520806570;5438,12;2,00;590278158000;27,1038597169838;8,60017619511289e-03;0,966152424774587;5539369,99999998;15,5273913338455;119,4136355193980;0,12;1,73172e+13;30,4827213431764;4,14937759343204e-04;38,02;2,00;0,13;1,752880031167138;8,60118869188532;4,78259339476811
2020-11-01;5,3311;-0,025649251674728868;0,052649505116412865;0,999080011275914;2079680,625580262;14,5477248944941;5486,52;2,00;607517470000;27,1326467689493;8,90013460534167e-03;0,973256696984409;5493820,98208748;15,5191345608486;119,3407183033680;0,16;1,76372e+13;30,5010314237495;-6,10627217845217e-04;20,57;2,00;0,12;1,673557595871406;8,61004945373543;4,78198258104153
2020-12-01;5,1961;0,052338724525269997;0,071262510889003039;1,036471028359009;2105674,764805389;14,5601465270841;5560,59;2,00;641107547000;27,1864630598248;1,35003608844950e-02;0,975503669801967;5455798,21089827;15,5121894930154;119,4530750198920;0,17;1,79440e+13;30,5182769131465;9,41478467042289e-04;22,75;2,00;0,16;1,647908344196678;8,62345949672273;4,78292361659570
2021-01-01;5,4753;0,009868411465597360;-0,021880286848983133;1,053999778447109;2152621,800000233;14,5821970990491;5574,49;2,00;590903600000;27,1049187276809;2,49973474037812e-03;0,975104986437149;5444405,99999944;15,5100992174892;119,9612025378860;0,14;1,80806e+13;30,5258606561826;4,25378348702510e-03;33,09;2,00;0,17;1,700247068721948;8,62595611232316;4,78716837832111
2021-02-01;5,5296;0,029771579629798817;-0,073295891012227443;1,040135521126136;2158173,830495805;14,5847729732224;5622,43;2,00;587846663000;27,0997319736259;8,59988985539495e-03;0,964390084544083;5507245,35964953;15,5215751213922;120,6179160809980;0,11;1,82581e+13;30,5356299331076;5,47438279392543e-03;27,95;2,00;0,14;1,710115480187545;8,63451923377820;4,79262783114501
2021-03-01;5,6967;-0,052932704955415133;-0,184440815952140902;1,040553400138852;2187960,018633287;14,5984801693375;5674,72;2,40;593105306000;27,1086378019659;9,30024918051453e-03;0,980904438475935;5691101,70513439;15,5544144086493;121,4722857254230;0,10;1,87163e+13;30,5604159178701;7,08327313374646e-03;19,40;2,00;0,11;1,739887059817344;8,64377650192534;4,79968613573628
2021-04-01;5,4030;-0,032237196229068177;-0,093950748891252989;1,022850950209517;2182048,900000009;14,5957748557565;5692,31;2,75;598687912000;27,1180062842613;3,09971240871798e-03;0,992898701354846;5784815,99999994;15,5707471117082;122,4706554065360;0,11;1,90789e+13;30,5796041282951;8,21890915405765e-03;18,61;2,40;0,10;1,686954354861929;8,64687142013009;4,80787145358690
2021-06-01;5,0016;0,023591871235393080;0,046067330742201706;1,025971636806145;2228394,458288251;14,6167919102689;5769,98;3,90;636140891000;27,1786859024827;5,30005784415510e-03;0,999150287281047;5892372,58306476;15,5891692899803;124,5994712355340;0,09;1,93011e+13;30,5911832050339;9,29066290235903e-03;15,83;3,40;0,10;1,609757861245020;8,66042389329163;4,82510436264879
2021-07-01;5,1210;0,004228500897997201;0,012959982729537911;1,024211245537667;2254492,500000248;14,6284354501579;5825,37;4,25;645132915000;27,1927222022802;9,59968665402666e-03;1,000938570816112;5883176,99999951;15,5876074800844;125,1988599232760;0,10;1,94437e+13;30,5985442260686;4,81052352629141e-03;18,24;3,90;0,09;1,633349732480413;8,66997779572994;4,82990335258042
2021-08-01;5,1427;0,055980214920983151;0,006917894870752894;1,026865412411263;2276927,431593711;14,6383374743552;5876,05;5,10;636970352000;27,1799889482643;8,69987657436355e-03;1,007000936586429;6015423,11335999;15,6098372479527;125,4575096707030;0,10;1,96545e+13;30,6093274356592;2,06591136361389e-03;16,48;4,25;0,10;1,637578233378411;8,67864004644749;4,83196713288370
2021-09-01;5,4388;0,036751058612438658;-0,006049000445137898;1,035851514608588;2291776,144394029;14,6448376838070;5944,21;5,50;629638197000;27,1684112008879;1,15996290024760e-02;1,012751174643714;6067881,47005121;15,6185200856492;125,7982486110190;0,10;1,98387e+13;30,6186556914449;2,71597085906117e-03;23,14;5,10;0,10;1,693558448299394;8,69017291551779;4,83467942215845
2021-10-01;5,6424;-0,004102405924013119;-0,070863125124486448;1,037086182821022;2309564,300000171;14,6525694499894;6018,51;6,50;619047658000;27,1514480985897;1,24995583937983e-02;1,037777217332164;6203368,99999999;15,6406030895308;126,8433953741130;0,11;2,00117e+13;30,6273382184367;8,30811855199753e-03;16,26;5,50;0,10;1,730309506911832;8,70259499936198;4,84295321826577
2021-11-01;5,6193;-0,007036245902138694;-0,059727448186521981;1,057792481548455;2313557,285130740;14,6542968482635;6075,69;7,75;623268166000;27,1582427061375;9,50069037020773e-03;1,046535581383756;6144708,79392361;15,6311019107501;127,4666312016890;0,14;2,02569e+13;30,6395165921829;4,91342750434764e-03;27,19;6,50;0,11;1,726207100987819;8,71205084200592;4,84785461427967
2021-12-01;5,5799;-0,040804073212716174;-0,067229163124856051;1,069716069545177;2304034,484396426;14,6501722678719;6120,04;8,90;653420212000;27,2054862692132;7,29958243425854e-03;1,051443617060045;6071307,02380390;15,6190844650302;127,8582746135730;0,17;2,05777e+13;30,6552290810996;3,07251716148604e-03;17,22;7,75;0,14;1,719170855085681;8,71932391143272;4,85092242090663
2022-01-01;5,3568;-0,041547192697646951;-0,049381176596495324;1,067284152474431;2315708,599999849;14,6552262893789;6153,09;9,25;599753042000;27,1197838107667;5,40029150136268e-03;1,046621568364113;6010733,00000009;15,6090572624688;128,9341474991460;0,22;2,05408e+13;30,6534342680639;8,41457378354771e-03;24,83;8,90;0,17;1,678366781872964;8,72470967364473;4,85930178951735
2022-02-01;5,1388;-0,081373345310114642;0,013222694100723187;1,096395507342053;2365923,850698907;14,6766791381754;6215,24;10,64;604776930000;27,1281255162429;1,01006161132049e-02;1,051679611957344;6156004,83464614;15,6329385592957;130,1118293278550;0,38;2,05202e+13;30,6524308827723;9,13397925647885e-03;30,15;9,25;0,22;1,636819589175317;8,73475961945023;4,86839430627248
2022-03-01;4,7372;0,037557362105472780;0,069825646871425562;1,132924588477582;2434455,088115716;14,7052335063410;6315,93;11,23;602964529000;27,1251242077311;1,62005007047195e-02;1,082571610546405;6291757,36068771;15,6547509792711;131,8490017449690;0,73;2,08016e+13;30,6660510227543;1,33513795485627e-02;20,56;10,64;0,38;1,555446243865203;8,75083029235022;4,88165734162895
2022-04-01;4,9185;-0,039437876103207703;0,016454306263427476;1,197526764880890;2471837,400000179;14,7204723186974;6382,88;11,75;610803461000;27,1380410766141;1,06001808126435e-02;1,141880725191050;6352982,00000024;15,6644348669376;132,5850528879120;0,91;2,08202e+13;30,6669447852172;5,58253102565565e-03;33,40;11,23;0,73;1,593003605970676;8,76137468514200;4,88722434807910
2022-05-01;4,7283;0,102259462119754119;0,074752816329920480;1,164540188086578;2508700,325851926;14,7352753785387;6412,88;12,62;602960596000;27,1251176849381;4,70007269445771e-03;1,115394236724930;6400570,30428265;15,6718976544040;134,0466074004090;1,33;2,05430e+13;30,6535413662389;1,10235239995913e-02;26,19;11,75;0,91;1,553565729867468;8,76606374698252;4,89818755589777
2022-06-01;5,2374;-0,009515476777270715;-0,083341762546887521;1,135818245842344;2517979,212156172;14,7389672378558;6455,85;12,99;609435478000;27,1357989197227;6,70057758760501e-03;1,091777796753050;6458385,33611804;15,6808898965472;135,8878817548740;1,87;2,05409e+13;30,6534391364116;1,37360757588214e-02;28,71;12,62;1,33;1,655825191987222;8,77274197547912;4,91183014687121
2022-07-01;5,1878;-0,001813586960787816;-0,090082724108920598;1,110737393489537;2543644,699999961;14,7491085317388;6411,95;13,25;603734003000;27,1263995454959;-6,80003407761964e-03;1,078228024329904;6439153,99999916;15,6779077229914;135,8718307953710;2,50;2,04832e+13;30,6506261538941;-1,18119138334483e-04;21,33;12,99;1,87;1,646309715209951;8,76591871582006;4,91171202075626
